index,img,input
13,../../Data_Processing/Scenario3/resources/masks\313.jpg,"[0.426042,0.252778,0.122917,0.083333,0.432016,0.238619]"
25,../../Data_Processing/Scenario3/resources/masks\293.jpg,"[0.773958,0.380556,0.247917,0.15,0.826139,0.806384]"
17,../../Data_Processing/Scenario3/resources/masks\568.jpg,"[0.538021,0.25,0.119792,0.081481,0.499008,0.210361]"
4,../../Data_Processing/Scenario3/resources/masks\1143.jpg,"[0.161979,0.244444,0.132292,0.077778,0.216580,0.206175]"
15,../../Data_Processing/Scenario3/resources/masks\1256.jpg,"[0.507812,0.349074,0.213542,0.127778,0.692787,0.708006]"
27,../../Data_Processing/Scenario3/resources/masks\557.jpg,"[0.860417,0.260185,0.13125,0.075926,0.736795,0.203035]"
17,../../Data_Processing/Scenario3/resources/masks\458.jpg,"[0.56875,0.25463,0.120833,0.07963,0.498313,0.236525]"
13,../../Data_Processing/Scenario3/resources/masks\287.jpg,"[0.401562,0.384259,0.244792,0.157407,0.700620,0.828885]"
29,../../Data_Processing/Scenario3/resources/masks\1055.jpg,"[0.929167,0.247222,0.122917,0.075926,0.793399,0.079540]"
7,../../Data_Processing/Scenario3/resources/masks\120.jpg,"[0.259896,0.35,0.217708,0.133333,0.572810,0.799058]"
26,../../Data_Processing/Scenario3/resources/masks\498.jpg,"[0.832292,0.258333,0.133333,0.075926,0.712092,0.189430]"
13,../../Data_Processing/Scenario3/resources/masks\161.jpg,"[0.430208,0.249074,0.125,0.075926,0.405738,0.243851]"
27,../../Data_Processing/Scenario3/resources/masks\711.jpg,"[0.804167,0.366667,0.225,0.144444,0.843418,0.788592]"
20,../../Data_Processing/Scenario3/resources/masks\545.jpg,"[0.592708,0.375926,0.220833,0.148148,0.744545,0.809001]"
26,../../Data_Processing/Scenario3/resources/masks\1008.jpg,"[0.845833,0.259259,0.125,0.077778,0.710722,0.177917]"
6,../../Data_Processing/Scenario3/resources/masks\1295.jpg,"[0.195833,0.24537,0.13125,0.07963,0.212777,0.225536]"
28,../../Data_Processing/Scenario3/resources/masks\1270.jpg,"[0.909896,0.253704,0.132292,0.07037,0.771109,0.139717]"
13,../../Data_Processing/Scenario3/resources/masks\942.jpg,"[0.443229,0.25,0.121875,0.077778,0.421566,0.203035]"
29,../../Data_Processing/Scenario3/resources/masks\753.jpg,"[0.932813,0.262963,0.130208,0.081481,0.761211,0.226583]"
9,../../Data_Processing/Scenario3/resources/masks\775.jpg,"[0.338021,0.249074,0.115625,0.07963,0.356721,0.238095]"
16,../../Data_Processing/Scenario3/resources/masks\359.jpg,"[0.524479,0.25,0.123958,0.077778,0.452506,0.200942]"
3,../../Data_Processing/Scenario3/resources/masks\423.jpg,"[0.095312,0.241667,0.138542,0.07963,0.167952,0.211408]"
7,../../Data_Processing/Scenario3/resources/masks\468.jpg,"[0.267708,0.248148,0.1375,0.081481,0.277540,0.243328]"
3,../../Data_Processing/Scenario3/resources/masks\1035.jpg,"[0.102083,0.241667,0.133333,0.075926,0.168954,0.195709]"
29,../../Data_Processing/Scenario3/resources/masks\1267.jpg,"[0.944792,0.337963,0.110417,0.131481,0.940390,0.608582]"
3,../../Data_Processing/Scenario3/resources/masks\1243.jpg,"[0.1,0.244444,0.135417,0.074074,0.178667,0.209314]"
