index,img,input
23,../../Data_Processing/Scenario5/resources/masks\160.jpg,"[0.703125, 0.1685185185185185, 0.1125, 0.06666666666666667, 0.2816034153728572, 0.8950216449642208]"
16,../../Data_Processing/Scenario5/resources/masks\161.jpg,"[0.5125, 0.16944444444444445, 0.12083333333333333, 0.07592592592592592, 0.43911249769217664, 0.7835497836676281]"
31,../../Data_Processing/Scenario5/resources/masks\162.jpg,"[-1.0, -1.0, -1.0, -1.0, 0.03275794831557969, 0.11580086582932826]"
28,../../Data_Processing/Scenario5/resources/masks\163.jpg,"[0.9041666666666667, 0.20833333333333334, 0.175, 0.09444444444444444, 0.1389955050259754, 0.09956709948520759]"
16,../../Data_Processing/Scenario5/resources/masks\164.jpg,"[0.5348958333333333, 0.21296296296296297, 0.159375, 0.09259259259259259, 0.38679419552557254, 0.08874458869165856]"
15,../../Data_Processing/Scenario5/resources/masks\165.jpg,"[0.490625, 0.21388888888888888, 0.16041666666666668, 0.09444444444444444, 0.37127727263771015, 0.07251082250133503]"
25,../../Data_Processing/Scenario5/resources/masks\166.jpg,"[0.84375, 0.21481481481481482, 0.16875, 0.09259259259259259, 0.18041501611935884, 0.08333333344868118]"
6,../../Data_Processing/Scenario5/resources/masks\167.jpg,"[0.1984375, 0.17777777777777778, 0.10520833333333333, 0.07407407407407407, 0.698897805872036, 0.7673160173235074]"
9,../../Data_Processing/Scenario5/resources/masks\168.jpg,"[0.3484375, 0.21574074074074073, 0.165625, 0.09814814814814815, 0.48042938364028126, 0.0703463203118658]"
26,../../Data_Processing/Scenario5/resources/masks\169.jpg,"[0.8755208333333333, 0.2212962962962963, 0.18645833333333334, 0.10185185185185185, 0.22975718889786995, 0.13095238100181575]"
14,../../Data_Processing/Scenario5/resources/masks\170.jpg,"[0.46145833333333336, 0.21296296296296297, 0.15208333333333332, 0.09259259259259259, 0.42903470782493836, 0.08658008665598646]"
25,../../Data_Processing/Scenario5/resources/masks\171.jpg,"[0.7947916666666667, 0.1685185185185185, 0.11666666666666667, 0.07407407407407407, 0.28402536894144315, 0.9448051945530275]"
23,../../Data_Processing/Scenario5/resources/masks\172.jpg,"[0.7119791666666667, 0.2111111111111111, 0.15520833333333334, 0.09259259259259259, 0.25584450237656003, 0.08333333344868118]"
15,../../Data_Processing/Scenario5/resources/masks\173.jpg,"[0.5260416666666666, 0.22037037037037038, 0.17083333333333334, 0.1, 0.3754849038420687, 0.004329004378938461]"
4,../../Data_Processing/Scenario5/resources/masks\174.jpg,"[0.05520833333333333, 0.17222222222222222, 0.10416666666666667, 0.08148148148148149, 0.8078446665694655, 0.7413419913574709]"
29,../../Data_Processing/Scenario5/resources/masks\175.jpg,"[0.9270833333333334, 0.16666666666666666, 0.12708333333333333, 0.06666666666666667, 0.10492395476624002, 0.8495670994467583]"
18,../../Data_Processing/Scenario5/resources/masks\176.jpg,"[0.5828125, 0.21574074074074073, 0.15729166666666666, 0.09074074074074075, 0.33453746844030213, 0.08008658008757877]"
4,../../Data_Processing/Scenario5/resources/masks\177.jpg,"[0.1359375, 0.21388888888888888, 0.178125, 0.09814814814814815, 0.580858356769131, 0.061688311707786]"
25,../../Data_Processing/Scenario5/resources/masks\178.jpg,"[0.8302083333333333, 0.21203703703703702, 0.16875, 0.09074074074074075, 0.19578826378341338, 0.05627705615721436]"
26,../../Data_Processing/Scenario5/resources/masks\179.jpg,"[0.8067708333333333, 0.2111111111111111, 0.165625, 0.09259259259259259, 0.19180640791616896, 0.11471861465769508]"
4,../../Data_Processing/Scenario5/resources/masks\180.jpg,"[-1.0, -1.0, -1.0, -1.0, 0.9534492313364129, 0.8376623374815761]"
9,../../Data_Processing/Scenario5/resources/masks\181.jpg,"[0.3302083333333333, 0.2175925925925926, 0.16666666666666666, 0.09444444444444444, 0.48685371810808414, 0.012987013136815386]"
12,../../Data_Processing/Scenario5/resources/masks\182.jpg,"[0.39479166666666665, 0.17592592592592593, 0.12083333333333333, 0.07037037037037037, 0.5291968555673128, 0.7467532466004483]"
20,../../Data_Processing/Scenario5/resources/masks\183.jpg,"[0.6557291666666667, 0.21388888888888888, 0.15520833333333334, 0.09444444444444444, 0.2888487510466425, 0.07792207789810954]"
23,../../Data_Processing/Scenario5/resources/masks\184.jpg,"[0.7463541666666667, 0.21203703703703702, 0.16354166666666667, 0.09444444444444444, 0.23082449047293901, 0.08441558446651723]"
30,../../Data_Processing/Scenario5/resources/masks\185.jpg,"[0.9526041666666667, 0.20092592592592592, 0.09479166666666666, 0.09444444444444444, 0.0722481065639666, 0.09740259744953549]"
28,../../Data_Processing/Scenario5/resources/masks\186.jpg,"[0.9182291666666667, 0.21203703703703702, 0.16354166666666667, 0.09074074074074075, 0.1108556885104535, 0.13528138522695707]"
24,../../Data_Processing/Scenario5/resources/masks\187.jpg,"[0.7708333333333334, 0.2101851851851852, 0.16041666666666668, 0.09074074074074075, 0.20104267154545233, 0.1320346320196518]"
20,../../Data_Processing/Scenario5/resources/masks\188.jpg,"[0.6510416666666666, 0.1685185185185185, 0.1125, 0.07037037037037037, 0.32780525850749487, 0.8538961039794939]"
15,../../Data_Processing/Scenario5/resources/masks\189.jpg,"[0.484375, 0.20833333333333334, 0.15, 0.09444444444444444, 0.4564766732971453, 0.12229437224393883]"
9,../../Data_Processing/Scenario5/resources/masks\190.jpg,"[0.3067708333333333, 0.175, 0.12604166666666666, 0.07222222222222222, 0.5895404445789072, 0.7878787877389724]"
12,../../Data_Processing/Scenario5/resources/masks\191.jpg,"[0.4078125, 0.21203703703703702, 0.165625, 0.09444444444444444, 0.4612179553036223, 0.09740259744953549]"
14,../../Data_Processing/Scenario5/resources/masks\192.jpg,"[0.4671875, 0.1712962962962963, 0.115625, 0.07222222222222222, 0.4733687732250811, 0.774891774755954]"
31,../../Data_Processing/Scenario5/resources/masks\193.jpg,"[-1.0, -1.0, -1.0, -1.0, 0.034605201047269926, 0.9469696968962938]"
6,../../Data_Processing/Scenario5/resources/masks\194.jpg,"[0.15989583333333332, 0.16296296296296298, 0.115625, 0.06666666666666667, 0.8372570349506142, 0.8344155842742709]"
22,../../Data_Processing/Scenario5/resources/masks\195.jpg,"[0.6854166666666667, 0.1712962962962963, 0.11875, 0.07222222222222222, 0.3738223763835475, 0.9090909091188722]"
7,../../Data_Processing/Scenario5/resources/masks\196.jpg,"[0.2265625, 0.175, 0.13229166666666667, 0.06851851851851852, 0.6565957184767526, 0.825757575670191]"
23,../../Data_Processing/Scenario5/resources/masks\197.jpg,"[0.7692708333333333, 0.21296296296296297, 0.159375, 0.09259259259259259, 0.22072617557372815, 0.08225108212325087]"
22,../../Data_Processing/Scenario5/resources/masks\198.jpg,"[0.6713541666666667, 0.16666666666666666, 0.11770833333333333, 0.07037037037037037, 0.3135608874998431, 0.804112554083093]"
29,../../Data_Processing/Scenario5/resources/masks\199.jpg,"[0.953125, 0.16944444444444445, 0.07916666666666666, 0.06851851851851852, 0.05792163544300857, 0.8993506491893621]"
26,../../Data_Processing/Scenario5/resources/masks\200.jpg,"[0.8442708333333333, 0.16666666666666666, 0.12395833333333334, 0.06666666666666667, 0.18259066931885815, 0.835497835445904]"
12,../../Data_Processing/Scenario5/resources/masks\201.jpg,"[0.446875, 0.21388888888888888, 0.15625, 0.09444444444444444, 0.4371010447192899, 0.08658008665598646]"
11,../../Data_Processing/Scenario5/resources/masks\202.jpg,"[0.36302083333333335, 0.21481481481481482, 0.16354166666666667, 0.0962962962962963, 0.472116746376843, 0.07251082250133503]"
8,../../Data_Processing/Scenario5/resources/masks\203.jpg,"[0.2755208333333333, 0.2175925925925926, 0.16145833333333334, 0.09814814814814815, 0.5132078569878334, 0.015151515172487487]"
4,../../Data_Processing/Scenario5/resources/masks\204.jpg,"[0.16875, 0.21574074074074073, 0.17916666666666667, 0.09814814814814815, 0.5914903224558763, 0.07251082250133503]"
6,../../Data_Processing/Scenario5/resources/masks\205.jpg,"[0.2078125, 0.21481481481481482, 0.17604166666666668, 0.10740740740740741, 0.5569466964899401, 0.03679653675958554]"
28,../../Data_Processing/Scenario5/resources/masks\206.jpg,"[0.9255208333333333, 0.21203703703703702, 0.14895833333333333, 0.09074074074074075, 0.1026046263429329, 0.13636363624479314]"
17,../../Data_Processing/Scenario5/resources/masks\207.jpg,"[0.5255208333333333, 0.1712962962962963, 0.12395833333333334, 0.07222222222222222, 0.432072412308949, 0.7900432899284415]"
23,../../Data_Processing/Scenario5/resources/masks\208.jpg,"[0.7255208333333333, 0.16666666666666666, 0.11979166666666667, 0.07407407407407407, 0.26826214568449414, 0.8214285714450497]"
11,../../Data_Processing/Scenario5/resources/masks\209.jpg,"[0.3776041666666667, 0.21666666666666667, 0.165625, 0.0962962962962963, 0.4861353420473806, 0.08658008665598646]"
18,../../Data_Processing/Scenario5/resources/masks\210.jpg,"[0.5583333333333333, 0.17037037037037037, 0.12291666666666666, 0.07777777777777778, 0.40208534307632077, 0.7564935063761613]"
15,../../Data_Processing/Scenario5/resources/masks\211.jpg,"[0.4984375, 0.2175925925925926, 0.16145833333333334, 0.09444444444444444, 0.38646579504317957, 0.07792207789810954]"
28,../../Data_Processing/Scenario5/resources/masks\212.jpg,"[0.9208333333333333, 0.21296296296296297, 0.15833333333333333, 0.09259259259259259, 0.1302313170883089, 0.053030303103706204]"
11,../../Data_Processing/Scenario5/resources/masks\213.jpg,"[0.375, 0.21851851851851853, 0.16458333333333333, 0.0962962962962963, 0.46113585517573213, 0.010822510793549026]"
22,../../Data_Processing/Scenario5/resources/masks\214.jpg,"[0.7380208333333333, 0.2101851851851852, 0.159375, 0.09444444444444444, 0.23468319616293204, 0.10389610386414605]"
7,../../Data_Processing/Scenario5/resources/masks\215.jpg,"[0.25833333333333336, 0.2175925925925926, 0.175, 0.09814814814814815, 0.5239834978692188, 0.04761904770693169]"
29,../../Data_Processing/Scenario5/resources/masks\216.jpg,"[0.953125, 0.1787037037037037, 0.08333333333333333, 0.08703703703703704, 0.062149791679339664, 0.8625541124297765]"
12,../../Data_Processing/Scenario5/resources/masks\217.jpg,"[0.42239583333333336, 0.21481481481481482, 0.16354166666666667, 0.09259259259259259, 0.417232815432429, 0.1168831168471643]"
18,../../Data_Processing/Scenario5/resources/masks\218.jpg,"[0.5572916666666666, 0.1675925925925926, 0.125, 0.07592592592592592, 0.40853020257609624, 0.7932900431357468]"
6,../../Data_Processing/Scenario5/resources/masks\219.jpg,"[0.19427083333333334, 0.2175925925925926, 0.171875, 0.09814814814814815, 0.5633299809083818, 0.05519480513937831]"
18,../../Data_Processing/Scenario5/resources/masks\220.jpg,"[0.5869791666666667, 0.21574074074074073, 0.159375, 0.09444444444444444, 0.35225056957422024, 0.09632034643169944]"
4,../../Data_Processing/Scenario5/resources/masks\221.jpg,"[0.096875, 0.15925925925925927, 0.11666666666666667, 0.05925925925925926, 0.9086636152766259, 0.835497835445904]"
12,../../Data_Processing/Scenario5/resources/masks\222.jpg,"[0.39739583333333334, 0.21666666666666667, 0.165625, 0.0962962962962963, 0.43790152090788365, 0.06493506506888841]"
19,../../Data_Processing/Scenario5/resources/masks\223.jpg,"[0.5989583333333334, 0.17222222222222222, 0.11875, 0.07037037037037037, 0.3735966010610173, 0.8441558440499838]"
26,../../Data_Processing/Scenario5/resources/masks\224.jpg,"[0.8020833333333334, 0.1685185185185185, 0.125, 0.06666666666666667, 0.20151474723706922, 0.8290043287236992]"
12,../../Data_Processing/Scenario5/resources/masks\225.jpg,"[0.40989583333333335, 0.17314814814814813, 0.13020833333333334, 0.06851851851851852, 0.5116479546745911, 0.8030303030652569]"
15,../../Data_Processing/Scenario5/resources/masks\226.jpg,"[0.49375, 0.21574074074074073, 0.16458333333333333, 0.09814814814814815, 0.38860039819331765, 0.06926406929402974]"
18,../../Data_Processing/Scenario5/resources/masks\227.jpg,"[0.578125, 0.2111111111111111, 0.15625, 0.08888888888888889, 0.3583054534956851, 0.10281385284631]"
17,../../Data_Processing/Scenario5/resources/masks\228.jpg,"[0.5567708333333333, 0.21481481481481482, 0.15729166666666666, 0.0962962962962963, 0.3513679932723202, 0.08874458869165856]"
28,../../Data_Processing/Scenario5/resources/masks\229.jpg,"[0.8614583333333333, 0.1685185185185185, 0.12291666666666666, 0.06666666666666667, 0.15174154881630242, 0.8538961039794939]"
2,../../Data_Processing/Scenario5/resources/masks\230.jpg,"[-1.0, -1.0, -1.0, -1.0, 0.8480326758465835, 0.7402597403396348]"
25,../../Data_Processing/Scenario5/resources/masks\231.jpg,"[0.7807291666666667, 0.1675925925925926, 0.121875, 0.06851851851851852, 0.22491328174611414, 0.8538961039794939]"
9,../../Data_Processing/Scenario5/resources/masks\232.jpg,"[0.2989583333333333, 0.22037037037037038, 0.16458333333333333, 0.0962962962962963, 0.5043205188729156, 0.014069264154651435]"
21,../../Data_Processing/Scenario5/resources/masks\233.jpg,"[0.68125, 0.21944444444444444, 0.1625, 0.09444444444444444, 0.33790357340670574, 0.1266233767766744]"
6,../../Data_Processing/Scenario5/resources/masks\234.jpg,"[0.19791666666666666, 0.17962962962962964, 0.11666666666666667, 0.07407407407407407, 0.6841197840768497, 0.7478354976182844]"
15,../../Data_Processing/Scenario5/resources/masks\235.jpg,"[0.5083333333333333, 0.21851851851851853, 0.16458333333333333, 0.0962962962962963, 0.3770858562046723, 0.07792207789810954]"
12,../../Data_Processing/Scenario5/resources/masks\236.jpg,"[0.41041666666666665, 0.175, 0.12708333333333333, 0.06851851851851852, 0.5177644137065576, 0.7467532466004483]"
23,../../Data_Processing/Scenario5/resources/masks\237.jpg,"[0.715625, 0.16944444444444445, 0.11875, 0.06851851851851852, 0.26776954496090466, 0.8971861473074871]"
28,../../Data_Processing/Scenario5/resources/masks\238.jpg,"[0.8833333333333333, 0.16666666666666666, 0.11666666666666667, 0.06666666666666667, 0.12491533425952014, 0.8798701296379362]"
2,../../Data_Processing/Scenario5/resources/masks\239.jpg,"[0.06510416666666667, 0.2037037037037037, 0.12395833333333334, 0.08888888888888889, 0.6440549249769832, 0.08441558446651723]"
15,../../Data_Processing/Scenario5/resources/masks\240.jpg,"[0.4864583333333333, 0.16944444444444445, 0.12291666666666666, 0.07962962962962963, 0.4575644999041869, 0.7803030301527286]"
24,../../Data_Processing/Scenario5/resources/masks\241.jpg,"[0.7609375, 0.1685185185185185, 0.11354166666666667, 0.06666666666666667, 0.24777816546762454, 0.8203463201196194]"
6,../../Data_Processing/Scenario5/resources/masks\242.jpg,"[0.2296875, 0.21666666666666667, 0.15520833333333334, 0.1, 0.5492498101419266, 0.03679653675958554]"
30,../../Data_Processing/Scenario5/resources/masks\243.jpg,"[0.9395833333333333, 0.19907407407407407, 0.11458333333333333, 0.09074074074074075, 0.08041706861818093, 0.09740259744953549]"
26,../../Data_Processing/Scenario5/resources/masks\244.jpg,"[0.8375, 0.1685185185185185, 0.12916666666666668, 0.06666666666666667, 0.17475010776162067, 0.8322510822385987]"
30,../../Data_Processing/Scenario5/resources/masks\245.jpg,"[0.9536458333333333, 0.16666666666666666, 0.07395833333333333, 0.06666666666666667, 0.04848012150858363, 0.8831168828452415]"
7,../../Data_Processing/Scenario5/resources/masks\246.jpg,"[0.24114583333333334, 0.21388888888888888, 0.16145833333333334, 0.09814814814814815, 0.5462121056579159, 0.06493506506888841]"
2,../../Data_Processing/Scenario5/resources/masks\247.jpg,"[0.049479166666666664, 0.1685185185185185, 0.096875, 0.08148148148148149, 0.8244699410963421, 0.7965367964968493]"
29,../../Data_Processing/Scenario5/resources/masks\248.jpg,"[0.9317708333333333, 0.2, 0.13229166666666667, 0.08888888888888889, 0.09234211120252557, 0.09632034643169944]"
14,../../Data_Processing/Scenario5/resources/masks\249.jpg,"[0.43385416666666665, 0.17037037037037037, 0.12395833333333334, 0.07407407407407407, 0.4971778083444091, 0.8484848484289222]"
14,../../Data_Processing/Scenario5/resources/masks\250.jpg,"[0.47552083333333334, 0.21666666666666667, 0.15729166666666666, 0.0962962962962963, 0.41468771167200774, 0.04004329012068795]"
30,../../Data_Processing/Scenario5/resources/masks\251.jpg,"[0.934375, 0.1648148148148148, 0.08333333333333333, 0.06296296296296296, 0.054309230107518286, 0.9015151512250342]"
20,../../Data_Processing/Scenario5/resources/masks\252.jpg,"[0.6541666666666667, 0.21666666666666667, 0.15625, 0.1, 0.307567578659712, 0.03787878777742159]"
4,../../Data_Processing/Scenario5/resources/masks\253.jpg,"[0.13229166666666667, 0.1675925925925926, 0.10208333333333333, 0.06111111111111111, 0.86554052667536, 0.835497835445904]"
26,../../Data_Processing/Scenario5/resources/masks\254.jpg,"[0.8338541666666667, 0.1675925925925926, 0.128125, 0.06851851851851852, 0.1877629769530069, 0.8322510822385987]"
25,../../Data_Processing/Scenario5/resources/masks\255.jpg,"[0.7979166666666667, 0.16944444444444445, 0.12083333333333333, 0.06851851851851852, 0.2151638923758527, 0.8246753246523549]"
17,../../Data_Processing/Scenario5/resources/masks\256.jpg,"[0.5015625, 0.1675925925925926, 0.115625, 0.07592592592592592, 0.4526590176710974, 0.8344155842742709]"
9,../../Data_Processing/Scenario5/resources/masks\257.jpg,"[0.33697916666666666, 0.1685185185185185, 0.103125, 0.06296296296296296, 0.6733441431808804, 0.8376623374815761]"
30,../../Data_Processing/Scenario5/resources/masks\258.jpg,"[0.9369791666666667, 0.17407407407407408, 0.109375, 0.07037037037037037, 0.15939738511495477, 0.9945887444494284]"
4,../../Data_Processing/Scenario5/resources/masks\259.jpg,"[0.08125, 0.175, 0.125, 0.06851851851851852, 0.7664251554760821, 0.7954545454790132]"
17,../../Data_Processing/Scenario5/resources/masks\260.jpg,"[0.5348958333333333, 0.1712962962962963, 0.11770833333333333, 0.07222222222222222, 0.4242729008010727, 0.804112554083093]"
