index,img,input
11,../../Data_Processing/Scenario3/resources/masks\889.jpg,"[0.355729,0.355556,0.213542,0.140741,0.588495,0.790162]"
12,../../Data_Processing/Scenario3/resources/masks\890.jpg,"[0.408333,0.356481,0.21875,0.142593,0.607840,0.790162]"
14,../../Data_Processing/Scenario3/resources/masks\891.jpg,"[0.479687,0.357407,0.221875,0.140741,0.627145,0.789639]"
16,../../Data_Processing/Scenario3/resources/masks\892.jpg,"[0.491667,0.359259,0.216667,0.140741,0.646408,0.789116]"
17,../../Data_Processing/Scenario3/resources/masks\893.jpg,"[0.547917,0.360185,0.216667,0.142593,0.665631,0.788592]"
20,../../Data_Processing/Scenario3/resources/masks\894.jpg,"[0.588021,0.361111,0.211458,0.140741,0.684812,0.788069]"
21,../../Data_Processing/Scenario3/resources/masks\895.jpg,"[0.675,0.362037,0.216667,0.142593,0.703953,0.787023]"
22,../../Data_Processing/Scenario3/resources/masks\896.jpg,"[0.676042,0.364815,0.210417,0.137037,0.722971,0.784929]"
24,../../Data_Processing/Scenario3/resources/masks\897.jpg,"[0.722917,0.362037,0.214583,0.135185,0.760905,0.780743]"
25,../../Data_Processing/Scenario3/resources/masks\898.jpg,"[0.813542,0.364815,0.222917,0.140741,0.799207,0.775510]"
27,../../Data_Processing/Scenario3/resources/masks\899.jpg,"[0.819271,0.365741,0.223958,0.138889,0.837897,0.768707]"
28,../../Data_Processing/Scenario3/resources/masks\900.jpg,"[0.853646,0.366667,0.217708,0.140741,0.877119,0.760858]"
29,../../Data_Processing/Scenario3/resources/masks\901.jpg,"[0.913542,0.364815,0.172917,0.133333,0.897180,0.756149]"
30,../../Data_Processing/Scenario3/resources/masks\902.jpg,"[0.939063,0.366667,0.121875,0.140741,0.917343,0.750916]"
2,../../Data_Processing/Scenario3/resources/masks\903.jpg,"[0.095312,0.338889,0.178125,0.133333,0.517760,0.721612]"
4,../../Data_Processing/Scenario3/resources/masks\904.jpg,"[0.116146,0.337963,0.215625,0.127778,0.539069,0.713762]"
4,../../Data_Processing/Scenario3/resources/masks\905.jpg,"[0.155208,0.336111,0.222917,0.131481,0.557412,0.706960]"
6,../../Data_Processing/Scenario3/resources/masks\906.jpg,"[0.204167,0.336111,0.225,0.127778,0.575755,0.700680]"
7,../../Data_Processing/Scenario3/resources/masks\907.jpg,"[0.260417,0.337037,0.208333,0.12963,0.594037,0.694401]"
9,../../Data_Processing/Scenario3/resources/masks\908.jpg,"[0.310937,0.334259,0.203125,0.127778,0.612319,0.688121]"
11,../../Data_Processing/Scenario3/resources/masks\909.jpg,"[0.385417,0.335185,0.19375,0.12963,0.630539,0.681842]"
12,../../Data_Processing/Scenario3/resources/masks\910.jpg,"[0.43125,0.332407,0.19375,0.124074,0.648760,0.676086]"
14,../../Data_Processing/Scenario3/resources/masks\911.jpg,"[0.461458,0.333333,0.189583,0.122222,0.666939,0.670330]"
15,../../Data_Processing/Scenario3/resources/masks\912.jpg,"[0.507292,0.333333,0.183333,0.122222,0.685283,0.664574]"
17,../../Data_Processing/Scenario3/resources/masks\913.jpg,"[0.553646,0.333333,0.182292,0.122222,0.705916,0.658294]"
19,../../Data_Processing/Scenario3/resources/masks\914.jpg,"[0.588542,0.332407,0.185417,0.12037,0.726734,0.652015]"
20,../../Data_Processing/Scenario3/resources/masks\915.jpg,"[0.622396,0.330556,0.184375,0.116667,0.747756,0.645735]"
21,../../Data_Processing/Scenario3/resources/masks\916.jpg,"[0.667708,0.328704,0.177083,0.116667,0.768962,0.639979]"
22,../../Data_Processing/Scenario3/resources/masks\917.jpg,"[0.704167,0.324074,0.1875,0.12963,0.790372,0.633700]"
25,../../Data_Processing/Scenario3/resources/masks\918.jpg,"[0.795312,0.32963,0.186458,0.114815,0.833787,0.622187]"
27,../../Data_Processing/Scenario3/resources/masks\919.jpg,"[0.83125,0.32963,0.189583,0.114815,0.853111,0.616954]"
28,../../Data_Processing/Scenario3/resources/masks\920.jpg,"[0.861979,0.328704,0.192708,0.109259,0.872620,0.611722]"
27,../../Data_Processing/Scenario3/resources/masks\921.jpg,"[0.904167,0.327778,0.191667,0.114815,0.892333,0.606489]"
28,../../Data_Processing/Scenario3/resources/masks\922.jpg,"[0.918229,0.325926,0.163542,0.111111,0.912210,0.601256]"
29,../../Data_Processing/Scenario3/resources/masks\923.jpg,"[0.938021,0.325926,0.123958,0.107407,0.932271,0.596546]"
30,../../Data_Processing/Scenario3/resources/masks\924.jpg,"[0.95,0.263889,0.1,0.07963,0.971391,0.180534]"
29,../../Data_Processing/Scenario3/resources/masks\925.jpg,"[0.941146,0.259259,0.117708,0.088889,0.888039,0.187336]"
28,../../Data_Processing/Scenario3/resources/masks\926.jpg,"[0.921354,0.263889,0.132292,0.07963,0.808082,0.194139]"
28,../../Data_Processing/Scenario3/resources/masks\927.jpg,"[0.882812,0.260185,0.136458,0.075926,0.731314,0.198325]"
26,../../Data_Processing/Scenario3/resources/masks\928.jpg,"[0.852604,0.260185,0.142708,0.075926,0.710231,0.198849]"
26,../../Data_Processing/Scenario3/resources/masks\929.jpg,"[0.825,0.260185,0.129167,0.07963,0.689229,0.199372]"
25,../../Data_Processing/Scenario3/resources/masks\930.jpg,"[0.796875,0.261111,0.129167,0.077778,0.668330,0.200419]"
24,../../Data_Processing/Scenario3/resources/masks\931.jpg,"[0.771354,0.261111,0.117708,0.074074,0.647512,0.200942]"
24,../../Data_Processing/Scenario3/resources/masks\932.jpg,"[0.745833,0.259259,0.122917,0.077778,0.626817,0.201465]"
22,../../Data_Processing/Scenario3/resources/masks\933.jpg,"[0.717708,0.258333,0.125,0.07963,0.606204,0.202512]"
22,../../Data_Processing/Scenario3/resources/masks\934.jpg,"[0.691667,0.258333,0.122917,0.07963,0.585346,0.202512]"
20,../../Data_Processing/Scenario3/resources/masks\935.jpg,"[0.643229,0.255556,0.121875,0.077778,0.549314,0.202512]"
20,../../Data_Processing/Scenario3/resources/masks\936.jpg,"[0.615104,0.256481,0.115625,0.07963,0.531359,0.202512]"
19,../../Data_Processing/Scenario3/resources/masks\937.jpg,"[0.589583,0.25463,0.1125,0.075926,0.513425,0.203035]"
18,../../Data_Processing/Scenario3/resources/masks\938.jpg,"[0.569271,0.252778,0.117708,0.07963,0.495532,0.203035]"
17,../../Data_Processing/Scenario3/resources/masks\939.jpg,"[0.523438,0.250926,0.117708,0.075926,0.477679,0.203558]"
15,../../Data_Processing/Scenario3/resources/masks\940.jpg,"[0.496354,0.250926,0.117708,0.075926,0.459847,0.203558]"
15,../../Data_Processing/Scenario3/resources/masks\941.jpg,"[0.473958,0.252778,0.108333,0.075926,0.441872,0.204082]"
13,../../Data_Processing/Scenario3/resources/masks\942.jpg,"[0.443229,0.25,0.121875,0.077778,0.421566,0.203035]"
13,../../Data_Processing/Scenario3/resources/masks\943.jpg,"[0.422917,0.25,0.11875,0.074074,0.401117,0.201988]"
11,../../Data_Processing/Scenario3/resources/masks\944.jpg,"[0.395313,0.249074,0.121875,0.07963,0.380524,0.201465]"
11,../../Data_Processing/Scenario3/resources/masks\945.jpg,"[0.367708,0.248148,0.11875,0.077778,0.359768,0.201465]"
9,../../Data_Processing/Scenario3/resources/masks\946.jpg,"[0.34375,0.247222,0.125,0.07963,0.338889,0.200942]"
9,../../Data_Processing/Scenario3/resources/masks\947.jpg,"[0.321354,0.247222,0.128125,0.075926,0.317867,0.200942]"
9,../../Data_Processing/Scenario3/resources/masks\948.jpg,"[0.284375,0.246296,0.13125,0.081481,0.296374,0.200942]"
7,../../Data_Processing/Scenario3/resources/masks\949.jpg,"[0.267188,0.24537,0.126042,0.07963,0.277704,0.200942]"
7,../../Data_Processing/Scenario3/resources/masks\950.jpg,"[0.243229,0.246296,0.128125,0.081481,0.258829,0.201465]"
6,../../Data_Processing/Scenario3/resources/masks\951.jpg,"[0.2125,0.24537,0.129167,0.07963,0.239770,0.201465]"
6,../../Data_Processing/Scenario3/resources/masks\952.jpg,"[0.184896,0.244444,0.132292,0.077778,0.220507,0.201988]"
4,../../Data_Processing/Scenario3/resources/masks\953.jpg,"[0.160938,0.243519,0.130208,0.075926,0.201080,0.202512]"
4,../../Data_Processing/Scenario3/resources/masks\954.jpg,"[0.132292,0.242593,0.13125,0.077778,0.181448,0.203035]"
3,../../Data_Processing/Scenario3/resources/masks\955.jpg,"[0.102604,0.242593,0.134375,0.077778,0.161633,0.203558]"
3,../../Data_Processing/Scenario3/resources/masks\956.jpg,"[0.076563,0.241667,0.134375,0.07963,0.141735,0.203558]"
1,../../Data_Processing/Scenario3/resources/masks\957.jpg,"[0.058854,0.240741,0.115625,0.077778,0.121654,0.204082]"
1,../../Data_Processing/Scenario3/resources/masks\958.jpg,"[0.071354,0.358333,0.142708,0.138889,0.453917,0.778127]"
2,../../Data_Processing/Scenario3/resources/masks\959.jpg,"[0.09375,0.346296,0.177083,0.148148,0.474898,0.778127]"
4,../../Data_Processing/Scenario3/resources/masks\960.jpg,"[0.121354,0.351852,0.228125,0.144444,0.495777,0.778127]"
5,../../Data_Processing/Scenario3/resources/masks\961.jpg,"[0.167187,0.352778,0.253125,0.142593,0.516533,0.777603]"
7,../../Data_Processing/Scenario3/resources/masks\962.jpg,"[0.233854,0.351852,0.230208,0.140741,0.537167,0.777603]"
9,../../Data_Processing/Scenario3/resources/masks\963.jpg,"[0.292708,0.35463,0.227083,0.138889,0.557698,0.777080]"
10,../../Data_Processing/Scenario3/resources/masks\964.jpg,"[0.351042,0.356481,0.21875,0.138889,0.577984,0.776557]"
11,../../Data_Processing/Scenario3/resources/masks\965.jpg,"[0.406771,0.356481,0.217708,0.138889,0.618495,0.773940]"
13,../../Data_Processing/Scenario3/resources/masks\966.jpg,"[0.447396,0.356481,0.215625,0.142593,0.658780,0.769754]"
15,../../Data_Processing/Scenario3/resources/masks\967.jpg,"[0.500521,0.357407,0.219792,0.137037,0.698861,0.765044]"
17,../../Data_Processing/Scenario3/resources/masks\968.jpg,"[0.557813,0.356481,0.211458,0.138889,0.738942,0.759812]"
19,../../Data_Processing/Scenario3/resources/masks\969.jpg,"[0.580729,0.360185,0.201042,0.138889,0.758778,0.757195]"
20,../../Data_Processing/Scenario3/resources/masks\970.jpg,"[0.614583,0.361111,0.210417,0.137037,0.778614,0.754055]"
22,../../Data_Processing/Scenario3/resources/masks\971.jpg,"[0.701562,0.362963,0.207292,0.137037,0.798409,0.750916]"
27,../../Data_Processing/Scenario3/resources/masks\972.jpg,"[0.840104,0.255556,0.128125,0.077778,0.830290,0.135531]"
15,../../Data_Processing/Scenario3/resources/masks\973.jpg,"[0.486458,0.25,0.11875,0.077778,0.806221,0.141287]"
11,../../Data_Processing/Scenario3/resources/masks\974.jpg,"[0.39375,0.24537,0.114583,0.072222,0.782049,0.145474]"
10,../../Data_Processing/Scenario3/resources/masks\975.jpg,"[0.358333,0.247222,0.11875,0.075926,0.757878,0.150706]"
9,../../Data_Processing/Scenario3/resources/masks\976.jpg,"[0.323958,0.24537,0.120833,0.075926,0.733523,0.155416]"
7,../../Data_Processing/Scenario3/resources/masks\977.jpg,"[0.283333,0.244444,0.129167,0.077778,0.708983,0.160126]"
6,../../Data_Processing/Scenario3/resources/masks\978.jpg,"[0.247396,0.243519,0.115625,0.075926,0.684301,0.164835]"
6,../../Data_Processing/Scenario3/resources/masks\979.jpg,"[0.200521,0.244444,0.130208,0.077778,0.659434,0.169021]"
4,../../Data_Processing/Scenario3/resources/masks\980.jpg,"[0.165625,0.242593,0.13125,0.081481,0.634404,0.173208]"
3,../../Data_Processing/Scenario3/resources/masks\981.jpg,"[0.121354,0.241667,0.140625,0.07963,0.609210,0.177394]"
3,../../Data_Processing/Scenario3/resources/masks\982.jpg,"[0.0875,0.241667,0.13125,0.075926,0.584098,0.180534]"
3,../../Data_Processing/Scenario3/resources/masks\983.jpg,"[0.060417,0.239815,0.116667,0.07963,0.543159,0.185243]"
2,../../Data_Processing/Scenario3/resources/masks\984.jpg,"[0.039583,0.239815,0.079167,0.083333,0.501932,0.189430]"
1,../../Data_Processing/Scenario3/resources/masks\985.jpg,"[0.075,0.346296,0.141667,0.12963,0.517904,0.740450]"
2,../../Data_Processing/Scenario3/resources/masks\986.jpg,"[0.099479,0.339815,0.180208,0.135185,0.538537,0.737834]"
4,../../Data_Processing/Scenario3/resources/masks\987.jpg,"[0.126042,0.338889,0.233333,0.137037,0.559150,0.734694]"
6,../../Data_Processing/Scenario3/resources/masks\988.jpg,"[0.164062,0.339815,0.232292,0.135185,0.579763,0.731031]"
7,../../Data_Processing/Scenario3/resources/masks\989.jpg,"[0.217188,0.340741,0.226042,0.137037,0.600376,0.727891]"
8,../../Data_Processing/Scenario3/resources/masks\990.jpg,"[0.278125,0.341667,0.21875,0.135185,0.620969,0.724228]"
9,../../Data_Processing/Scenario3/resources/masks\991.jpg,"[0.320833,0.343519,0.202083,0.127778,0.641541,0.720042]"
11,../../Data_Processing/Scenario3/resources/masks\992.jpg,"[0.376563,0.343519,0.209375,0.135185,0.662461,0.715856]"
13,../../Data_Processing/Scenario3/resources/masks\993.jpg,"[0.427083,0.342593,0.2125,0.133333,0.686305,0.712193]"
14,../../Data_Processing/Scenario3/resources/masks\994.jpg,"[0.484375,0.343519,0.208333,0.127778,0.710251,0.707483]"
16,../../Data_Processing/Scenario3/resources/masks\995.jpg,"[0.534896,0.343519,0.207292,0.127778,0.734320,0.702250]"
18,../../Data_Processing/Scenario3/resources/masks\996.jpg,"[0.572917,0.341667,0.197917,0.131481,0.758492,0.697017]"
21,../../Data_Processing/Scenario3/resources/masks\997.jpg,"[0.675521,0.342593,0.192708,0.12963,0.807161,0.683935]"
26,../../Data_Processing/Scenario3/resources/masks\998.jpg,"[0.809896,0.346296,0.207292,0.125926,0.831435,0.677132]"
28,../../Data_Processing/Scenario3/resources/masks\999.jpg,"[0.863021,0.34537,0.203125,0.12037,0.852907,0.670330]"
28,../../Data_Processing/Scenario3/resources/masks\1000.jpg,"[0.898438,0.346296,0.203125,0.118519,0.874317,0.663004]"
30,../../Data_Processing/Scenario3/resources/masks\1001.jpg,"[0.919792,0.341667,0.160417,0.12037,0.895687,0.655678]"
30,../../Data_Processing/Scenario3/resources/masks\1002.jpg,"[0.948438,0.346296,0.103125,0.118519,0.916996,0.647828]"
29,../../Data_Processing/Scenario3/resources/masks\1003.jpg,"[0.939583,0.257407,0.116667,0.081481,0.795362,0.166928]"
28,../../Data_Processing/Scenario3/resources/masks\1004.jpg,"[0.93125,0.259259,0.11875,0.077778,0.778450,0.169545]"
28,../../Data_Processing/Scenario3/resources/masks\1005.jpg,"[0.909896,0.258333,0.128125,0.07963,0.761498,0.172161]"
28,../../Data_Processing/Scenario3/resources/masks\1006.jpg,"[0.885417,0.258333,0.13125,0.07963,0.744504,0.174254]"
27,../../Data_Processing/Scenario3/resources/masks\1007.jpg,"[0.865104,0.259259,0.121875,0.074074,0.727613,0.176347]"
26,../../Data_Processing/Scenario3/resources/masks\1008.jpg,"[0.845833,0.259259,0.125,0.077778,0.710722,0.177917]"
25,../../Data_Processing/Scenario3/resources/masks\1009.jpg,"[0.790104,0.259259,0.105208,0.077778,0.693810,0.179487]"
24,../../Data_Processing/Scenario3/resources/masks\1010.jpg,"[0.757812,0.260185,0.113542,0.07963,0.676878,0.181057]"
24,../../Data_Processing/Scenario3/resources/masks\1011.jpg,"[0.727083,0.256481,0.114583,0.07963,0.659946,0.182104]"
22,../../Data_Processing/Scenario3/resources/masks\1012.jpg,"[0.711458,0.255556,0.11875,0.077778,0.643013,0.182627]"
22,../../Data_Processing/Scenario3/resources/masks\1013.jpg,"[0.6875,0.256481,0.120833,0.07963,0.626040,0.183150]"
21,../../Data_Processing/Scenario3/resources/masks\1014.jpg,"[0.6625,0.25463,0.116667,0.075926,0.608965,0.184720]"
20,../../Data_Processing/Scenario3/resources/masks\1015.jpg,"[0.644792,0.255556,0.114583,0.074074,0.589334,0.185243]"
20,../../Data_Processing/Scenario3/resources/masks\1016.jpg,"[0.610417,0.251852,0.11875,0.077778,0.569600,0.185767]"
19,../../Data_Processing/Scenario3/resources/masks\1017.jpg,"[0.591667,0.252778,0.11875,0.07963,0.549764,0.186813]"
17,../../Data_Processing/Scenario3/resources/masks\1018.jpg,"[0.567187,0.250926,0.121875,0.07963,0.529826,0.187336]"
17,../../Data_Processing/Scenario3/resources/masks\1019.jpg,"[0.540625,0.251852,0.116667,0.077778,0.509785,0.188383]"
16,../../Data_Processing/Scenario3/resources/masks\1020.jpg,"[0.514062,0.25,0.119792,0.077778,0.489663,0.189430]"
15,../../Data_Processing/Scenario3/resources/masks\1021.jpg,"[0.491667,0.25,0.122917,0.077778,0.469561,0.190476]"
14,../../Data_Processing/Scenario3/resources/masks\1022.jpg,"[0.468229,0.250926,0.115625,0.07963,0.445676,0.190999]"
13,../../Data_Processing/Scenario3/resources/masks\1023.jpg,"[0.442188,0.249074,0.115625,0.075926,0.421586,0.191523]"
12,../../Data_Processing/Scenario3/resources/masks\1024.jpg,"[0.415104,0.247222,0.123958,0.075926,0.397272,0.192046]"
11,../../Data_Processing/Scenario3/resources/masks\1025.jpg,"[0.394792,0.247222,0.122917,0.07963,0.372733,0.192569]"
11,../../Data_Processing/Scenario3/resources/masks\1026.jpg,"[0.365104,0.246296,0.123958,0.077778,0.347968,0.193093]"
10,../../Data_Processing/Scenario3/resources/masks\1027.jpg,"[0.340104,0.247222,0.128125,0.07963,0.323020,0.193616]"
9,../../Data_Processing/Scenario3/resources/masks\1028.jpg,"[0.317708,0.24537,0.120833,0.075926,0.304247,0.194139]"
8,../../Data_Processing/Scenario3/resources/masks\1029.jpg,"[0.291667,0.24537,0.116667,0.075926,0.285311,0.194662]"
7,../../Data_Processing/Scenario3/resources/masks\1030.jpg,"[0.266667,0.244444,0.125,0.077778,0.266232,0.195186]"
6,../../Data_Processing/Scenario3/resources/masks\1031.jpg,"[0.245833,0.243519,0.125,0.07963,0.247030,0.195186]"
6,../../Data_Processing/Scenario3/resources/masks\1032.jpg,"[0.215625,0.24537,0.127083,0.075926,0.227664,0.195709]"
6,../../Data_Processing/Scenario3/resources/masks\1033.jpg,"[0.188542,0.243519,0.13125,0.075926,0.208176,0.196232]"
6,../../Data_Processing/Scenario3/resources/masks\1034.jpg,"[0.159375,0.243519,0.13125,0.075926,0.188544,0.196232]"
3,../../Data_Processing/Scenario3/resources/masks\1035.jpg,"[0.102083,0.241667,0.133333,0.075926,0.168954,0.195709]"
1,../../Data_Processing/Scenario3/resources/masks\1036.jpg,"[0.082812,0.353704,0.157292,0.144444,0.532218,0.789639]"
3,../../Data_Processing/Scenario3/resources/masks\1037.jpg,"[0.104688,0.353704,0.194792,0.144444,0.551502,0.789639]"
4,../../Data_Processing/Scenario3/resources/masks\1038.jpg,"[0.123958,0.353704,0.23125,0.144444,0.570602,0.789639]"
5,../../Data_Processing/Scenario3/resources/masks\1039.jpg,"[0.164583,0.35463,0.235417,0.142593,0.589538,0.789639]"
6,../../Data_Processing/Scenario3/resources/masks\1040.jpg,"[0.215625,0.356481,0.241667,0.142593,0.608290,0.789639]"
7,../../Data_Processing/Scenario3/resources/masks\1041.jpg,"[0.264583,0.358333,0.21875,0.142593,0.626879,0.789639]"
9,../../Data_Processing/Scenario3/resources/masks\1042.jpg,"[0.328646,0.358333,0.219792,0.142593,0.645304,0.790162]"
11,../../Data_Processing/Scenario3/resources/masks\1043.jpg,"[0.358854,0.361111,0.219792,0.137037,0.663565,0.790162]"
12,../../Data_Processing/Scenario3/resources/masks\1044.jpg,"[0.396875,0.360185,0.222917,0.138889,0.681520,0.791209]"
14,../../Data_Processing/Scenario3/resources/masks\1045.jpg,"[0.467187,0.362963,0.223958,0.144444,0.699168,0.791209]"
16,../../Data_Processing/Scenario3/resources/masks\1046.jpg,"[0.495833,0.363889,0.214583,0.138889,0.716611,0.791732]"
18,../../Data_Processing/Scenario3/resources/masks\1047.jpg,"[0.577604,0.362037,0.215625,0.142593,0.733870,0.791732]"
20,../../Data_Processing/Scenario3/resources/masks\1048.jpg,"[0.63125,0.365741,0.2125,0.142593,0.750946,0.792255]"
21,../../Data_Processing/Scenario3/resources/masks\1049.jpg,"[0.682813,0.367593,0.213542,0.142593,0.767837,0.792779]"
22,../../Data_Processing/Scenario3/resources/masks\1050.jpg,"[0.715625,0.367593,0.21875,0.142593,0.784544,0.792779]"
24,../../Data_Processing/Scenario3/resources/masks\1051.jpg,"[0.719792,0.366667,0.216667,0.144444,0.801047,0.793302]"
25,../../Data_Processing/Scenario3/resources/masks\1052.jpg,"[0.8125,0.371296,0.21875,0.138889,0.817468,0.793825]"
26,../../Data_Processing/Scenario3/resources/masks\1053.jpg,"[0.797396,0.374074,0.221875,0.140741,0.834175,0.794349]"
29,../../Data_Processing/Scenario3/resources/masks\1054.jpg,"[0.927604,0.372222,0.144792,0.148148,0.883888,0.790686]"
29,../../Data_Processing/Scenario3/resources/masks\1055.jpg,"[0.929167,0.247222,0.122917,0.075926,0.793399,0.079540]"
28,../../Data_Processing/Scenario3/resources/masks\1056.jpg,"[0.913542,0.24537,0.11875,0.072222,0.759023,0.096285]"
28,../../Data_Processing/Scenario3/resources/masks\1057.jpg,"[0.896354,0.24537,0.115625,0.068519,0.737142,0.106227]"
28,../../Data_Processing/Scenario3/resources/masks\1058.jpg,"[0.864583,0.249074,0.11875,0.072222,0.715241,0.116170]"
26,../../Data_Processing/Scenario3/resources/masks\1059.jpg,"[0.842708,0.249074,0.120833,0.075926,0.693299,0.125065]"
26,../../Data_Processing/Scenario3/resources/masks\1060.jpg,"[0.818229,0.25,0.115625,0.074074,0.671316,0.133961]"
25,../../Data_Processing/Scenario3/resources/masks\1061.jpg,"[0.788021,0.25,0.123958,0.077778,0.649291,0.141811]"
25,../../Data_Processing/Scenario3/resources/masks\1062.jpg,"[0.761979,0.253704,0.115625,0.077778,0.627226,0.149660]"
24,../../Data_Processing/Scenario3/resources/masks\1063.jpg,"[0.734375,0.251852,0.11875,0.077778,0.605141,0.157509]"
22,../../Data_Processing/Scenario3/resources/masks\1064.jpg,"[0.706771,0.252778,0.115625,0.07963,0.583056,0.164312]"
21,../../Data_Processing/Scenario3/resources/masks\1065.jpg,"[0.676562,0.252778,0.117708,0.075926,0.561011,0.170591]"
20,../../Data_Processing/Scenario3/resources/masks\1066.jpg,"[0.651563,0.252778,0.103125,0.072222,0.539007,0.177394]"
20,../../Data_Processing/Scenario3/resources/masks\1067.jpg,"[0.628646,0.250926,0.119792,0.075926,0.517024,0.183673]"
18,../../Data_Processing/Scenario3/resources/masks\1068.jpg,"[0.5875,0.249074,0.1125,0.075926,0.495102,0.189953]"
17,../../Data_Processing/Scenario3/resources/masks\1069.jpg,"[0.5375,0.246296,0.127083,0.077778,0.473221,0.196756]"
15,../../Data_Processing/Scenario3/resources/masks\1070.jpg,"[0.510417,0.246296,0.114583,0.074074,0.451381,0.203558]"
14,../../Data_Processing/Scenario3/resources/masks\1071.jpg,"[0.482292,0.247222,0.11875,0.07963,0.429582,0.210361]"
13,../../Data_Processing/Scenario3/resources/masks\1072.jpg,"[0.453125,0.248148,0.1125,0.074074,0.407701,0.216641]"
12,../../Data_Processing/Scenario3/resources/masks\1073.jpg,"[0.413542,0.246296,0.120833,0.074074,0.382855,0.225536]"
11,../../Data_Processing/Scenario3/resources/masks\1074.jpg,"[0.372917,0.247222,0.120833,0.075926,0.358234,0.233909]"
10,../../Data_Processing/Scenario3/resources/masks\1075.jpg,"[0.354687,0.246296,0.117708,0.074074,0.333858,0.242805]"
9,../../Data_Processing/Scenario3/resources/masks\1076.jpg,"[0.319271,0.24537,0.128125,0.075926,0.309707,0.251701]"
8,../../Data_Processing/Scenario3/resources/masks\1077.jpg,"[0.284375,0.246296,0.127083,0.077778,0.285822,0.260597]"
7,../../Data_Processing/Scenario3/resources/masks\1078.jpg,"[0.249479,0.24537,0.123958,0.07963,0.262162,0.269492]"
6,../../Data_Processing/Scenario3/resources/masks\1079.jpg,"[0.220833,0.246296,0.133333,0.077778,0.239157,0.276818]"
6,../../Data_Processing/Scenario3/resources/masks\1080.jpg,"[0.186458,0.246296,0.133333,0.077778,0.216376,0.284668]"
4,../../Data_Processing/Scenario3/resources/masks\1081.jpg,"[0.148958,0.246296,0.1375,0.081481,0.194270,0.291994]"
3,../../Data_Processing/Scenario3/resources/masks\1082.jpg,"[0.120833,0.246296,0.145833,0.081481,0.172859,0.299320]"
2,../../Data_Processing/Scenario3/resources/masks\1083.jpg,"[0.090625,0.24537,0.15,0.07963,0.152103,0.305599]"
2,../../Data_Processing/Scenario3/resources/masks\1084.jpg,"[0.066146,0.24537,0.128125,0.083333,0.132022,0.311355]"
1,../../Data_Processing/Scenario3/resources/masks\1085.jpg,"[0.047396,0.244444,0.092708,0.088889,0.112615,0.317111]"
1,../../Data_Processing/Scenario3/resources/masks\1086.jpg,"[0.072396,0.35463,0.144792,0.142593,0.495409,0.790686]"
2,../../Data_Processing/Scenario3/resources/masks\1087.jpg,"[0.106771,0.355556,0.196875,0.144444,0.511135,0.790686]"
3,../../Data_Processing/Scenario3/resources/masks\1088.jpg,"[0.123958,0.356481,0.233333,0.146296,0.526819,0.790686]"
4,../../Data_Processing/Scenario3/resources/masks\1089.jpg,"[0.130729,0.35463,0.244792,0.146296,0.542484,0.790162]"
6,../../Data_Processing/Scenario3/resources/masks\1090.jpg,"[0.178646,0.357407,0.242708,0.148148,0.558107,0.790162]"
6,../../Data_Processing/Scenario3/resources/masks\1091.jpg,"[0.235937,0.359259,0.221875,0.144444,0.573915,0.790162]"
7,../../Data_Processing/Scenario3/resources/masks\1092.jpg,"[0.251563,0.360185,0.219792,0.142593,0.589293,0.791209]"
9,../../Data_Processing/Scenario3/resources/masks\1093.jpg,"[0.295312,0.362037,0.221875,0.142593,0.604712,0.791732]"
10,../../Data_Processing/Scenario3/resources/masks\1094.jpg,"[0.354687,0.361111,0.221875,0.144444,0.620130,0.791732]"
11,../../Data_Processing/Scenario3/resources/masks\1095.jpg,"[0.390104,0.362037,0.213542,0.142593,0.635590,0.791732]"
12,../../Data_Processing/Scenario3/resources/masks\1096.jpg,"[0.4125,0.362963,0.21875,0.140741,0.651071,0.791732]"
14,../../Data_Processing/Scenario3/resources/masks\1097.jpg,"[0.470313,0.363889,0.219792,0.146296,0.666571,0.791209]"
15,../../Data_Processing/Scenario3/resources/masks\1098.jpg,"[0.517708,0.363889,0.2125,0.146296,0.682092,0.790686]"
17,../../Data_Processing/Scenario3/resources/masks\1099.jpg,"[0.533854,0.365741,0.215625,0.146296,0.697900,0.789639]"
19,../../Data_Processing/Scenario3/resources/masks\1100.jpg,"[0.567187,0.368519,0.221875,0.148148,0.715998,0.788069]"
20,../../Data_Processing/Scenario3/resources/masks\1101.jpg,"[0.6375,0.367593,0.21875,0.15,0.734341,0.785976]"
21,../../Data_Processing/Scenario3/resources/masks\1102.jpg,"[0.680208,0.367593,0.216667,0.146296,0.752909,0.783359]"
22,../../Data_Processing/Scenario3/resources/masks\1103.jpg,"[0.676562,0.37037,0.219792,0.144444,0.771743,0.780743]"
24,../../Data_Processing/Scenario3/resources/masks\1104.jpg,"[0.719271,0.37037,0.215625,0.144444,0.790822,0.777080]"
26,../../Data_Processing/Scenario3/resources/masks\1105.jpg,"[0.789583,0.374074,0.225,0.140741,0.810127,0.772894]"
27,../../Data_Processing/Scenario3/resources/masks\1106.jpg,"[0.818229,0.375,0.230208,0.138889,0.829492,0.768707]"
28,../../Data_Processing/Scenario3/resources/masks\1107.jpg,"[0.857292,0.375,0.229167,0.135185,0.846895,0.763998]"
29,../../Data_Processing/Scenario3/resources/masks\1108.jpg,"[0.909896,0.37037,0.180208,0.133333,0.864440,0.758765]"
