index,img,input
14,../../Data_Processing/Scenario1/resources/masks\158.jpg,"[0.4739583333333333, 0.27314814814814814, 0.15833333333333333, 0.12037037037037036, 0.48760931178885975, 0.19280442813075088]"
26,../../Data_Processing/Scenario1/resources/masks\159.jpg,"[0.83125, 0.23425925925925925, 0.14791666666666667, 0.07962962962962963, 0.18986943145244814, 0.8800738009119158]"
19,../../Data_Processing/Scenario1/resources/masks\160.jpg,"[0.5953125, 0.225, 0.11145833333333334, 0.07222222222222222, 0.38535888181726535, 0.8145756458871912]"
30,../../Data_Processing/Scenario1/resources/masks\161.jpg,"[0.9489583333333333, 0.2824074074074074, 0.10208333333333333, 0.10925925925925926, 0.14607204283131686, 0.280442804422723]"
15,../../Data_Processing/Scenario1/resources/masks\162.jpg,"[0.48125, 0.2175925925925926, 0.10625, 0.06851851851851852, 0.4744313364431505, 0.8256457564552667]"
11,../../Data_Processing/Scenario1/resources/masks\163.jpg,"[0.1171875, 0.20277777777777778, 0.128125, 0.07222222222222222, 0.8234781134257005, 0.6642066420814169]"
13,../../Data_Processing/Scenario1/resources/masks\164.jpg,"[0.4744791666666667, 0.26851851851851855, 0.165625, 0.0962962962962963, 0.4971052057775957, 0.1282287822763338]"
31,../../Data_Processing/Scenario1/resources/masks\165.jpg,"[-1.0, -1.0, -1.0, -1.0, 0.012790387838072535, 0.9409594095607171]"
12,../../Data_Processing/Scenario1/resources/masks\166.jpg,"[0.4625, 0.2657407407407407, 0.16875, 0.09814814814814815, 0.5302923863298387, 0.11900369004887319]"
15,../../Data_Processing/Scenario1/resources/masks\167.jpg,"[0.5166666666666667, 0.27037037037037037, 0.16041666666666668, 0.09259259259259259, 0.4696833894487825, 0.13929889310660226]"
2,../../Data_Processing/Scenario1/resources/masks\168.jpg,"[0.028125, 0.19074074074074074, 0.04791666666666667, 0.07777777777777778, 0.9584554637777647, 0.6559040591553603]"
11,../../Data_Processing/Scenario1/resources/masks\169.jpg,"[0.39895833333333336, 0.26666666666666666, 0.17083333333333334, 0.1, 0.5456263171889285, 0.06180811808130175]"
31,../../Data_Processing/Scenario1/resources/masks\170.jpg,"[0.9671875, 0.2740740740740741, 0.06354166666666666, 0.09259259259259259, 0.10799156997364528, 0.334870848879372]"
30,../../Data_Processing/Scenario1/resources/masks\171.jpg,"[0.9390625, 0.275, 0.115625, 0.09814814814814815, 0.17397834355328207, 0.2850553506675498]"
6,../../Data_Processing/Scenario1/resources/masks\172.jpg,"[0.23177083333333334, 0.2518518518518518, 0.171875, 0.0962962962962963, 0.66463990697769, 0.09778597795193311]"
28,../../Data_Processing/Scenario1/resources/masks\173.jpg,"[0.9223958333333333, 0.24166666666666667, 0.14479166666666668, 0.07592592592592592, 0.10934812625037371, 0.9059040591225862]"
28,../../Data_Processing/Scenario1/resources/masks\174.jpg,"[0.8791666666666667, 0.23703703703703705, 0.15208333333333332, 0.07777777777777778, 0.15564060948418934, 0.8939114391220102]"
14,../../Data_Processing/Scenario1/resources/masks\175.jpg,"[0.45989583333333334, 0.21296296296296297, 0.121875, 0.07407407407407407, 0.49572442527948846, 0.8247232472849593]"
23,../../Data_Processing/Scenario1/resources/masks\176.jpg,"[0.73125, 0.2777777777777778, 0.16875, 0.1, 0.3318718054363674, 0.2269372693985744]"
23,../../Data_Processing/Scenario1/resources/masks\177.jpg,"[0.7286458333333333, 0.23148148148148148, 0.14270833333333333, 0.07407407407407407, 0.2696155616392492, 0.8570110700810714]"
23,../../Data_Processing/Scenario1/resources/masks\178.jpg,"[0.7046875, 0.22870370370370371, 0.13645833333333332, 0.07222222222222222, 0.29132046220460267, 0.8496309963253221]"
6,../../Data_Processing/Scenario1/resources/masks\179.jpg,"[0.21822916666666667, 0.25092592592592594, 0.17395833333333333, 0.09444444444444444, 0.6659480148288731, 0.13929889310660226]"
11,../../Data_Processing/Scenario1/resources/masks\180.jpg,"[0.4234375, 0.2675925925925926, 0.16770833333333332, 0.09444444444444444, 0.5295414355359441, 0.07011070126955131]"
26,../../Data_Processing/Scenario1/resources/masks\181.jpg,"[0.8557291666666667, 0.2833333333333333, 0.17604166666666668, 0.1, 0.25508103001681154, 0.26014760162718686]"
30,../../Data_Processing/Scenario1/resources/masks\182.jpg,"[0.9557291666666666, 0.27870370370370373, 0.08645833333333333, 0.10185185185185185, 0.14585402485611967, 0.3044280442927784]"
16,../../Data_Processing/Scenario1/resources/masks\183.jpg,"[0.5197916666666667, 0.21574074074074073, 0.12916666666666668, 0.06851851851851852, 0.4537923015496165, 0.8330258304732089]"
13,../../Data_Processing/Scenario1/resources/masks\184.jpg,"[0.46041666666666664, 0.2675925925925926, 0.16875, 0.09814814814814815, 0.5063830818083469, 0.08210332113903081]"
30,../../Data_Processing/Scenario1/resources/masks\185.jpg,"[0.9385416666666667, 0.24074074074074073, 0.11875, 0.07407407407407407, 0.08427605920597185, 0.920664206765181]"
29,../../Data_Processing/Scenario1/resources/masks\186.jpg,"[0.9375, 0.2851851851851852, 0.125, 0.0962962962962963, 0.1805431069961517, 0.2915129152529915]"
21,../../Data_Processing/Scenario1/resources/masks\187.jpg,"[0.69375, 0.2796296296296296, 0.17083333333333334, 0.1, 0.3528499794119928, 0.1983394835458851]"
2,../../Data_Processing/Scenario1/resources/masks\188.jpg,"[0.04791666666666667, 0.19537037037037036, 0.09166666666666666, 0.07222222222222222, 0.9213681839105637, 0.6872693727811648]"
30,../../Data_Processing/Scenario1/resources/masks\189.jpg,"[0.9625, 0.24537037037037038, 0.06875, 0.07592592592592592, 0.03902521740538446, 0.9132841328783353]"
10,../../Data_Processing/Scenario1/resources/masks\190.jpg,"[0.3854166666666667, 0.2657407407407407, 0.16666666666666666, 0.09814814814814815, 0.5535718611471176, 0.05811808126897538]"
11,../../Data_Processing/Scenario1/resources/masks\191.jpg,"[0.4270833333333333, 0.2601851851851852, 0.16458333333333333, 0.09074074074074075, 0.5315520457382641, 0.14575645756094752]"
17,../../Data_Processing/Scenario1/resources/masks\192.jpg,"[0.5864583333333333, 0.26944444444444443, 0.17708333333333334, 0.09814814814814815, 0.42591022503181775, 0.18357933577219385]"
9,../../Data_Processing/Scenario1/resources/masks\193.jpg,"[0.31354166666666666, 0.2111111111111111, 0.12708333333333333, 0.07037037037037037, 0.6194132894156938, 0.7915129151874433]"
11,../../Data_Processing/Scenario1/resources/masks\194.jpg,"[0.4161458333333333, 0.262037037037037, 0.165625, 0.09444444444444444, 0.5521910806490105, 0.11992619921918068]"
23,../../Data_Processing/Scenario1/resources/masks\195.jpg,"[0.7520833333333333, 0.28055555555555556, 0.17291666666666666, 0.09814814814814815, 0.31813667305058196, 0.22878228800138226]"
11,../../Data_Processing/Scenario1/resources/masks\196.jpg,"[0.4046875, 0.26481481481481484, 0.16979166666666667, 0.1, 0.5433492405686536, 0.0636531366841096]"
4,../../Data_Processing/Scenario1/resources/masks\197.jpg,"[0.13802083333333334, 0.2462962962962963, 0.16979166666666667, 0.0962962962962963, 0.7231898452136685, 0.07564575642249265]"
4,../../Data_Processing/Scenario1/resources/masks\198.jpg,"[0.14479166666666668, 0.20277777777777778, 0.13541666666666666, 0.06851851851851852, 0.7975339744632977, 0.7453874540501403]"
7,../../Data_Processing/Scenario1/resources/masks\199.jpg,"[0.284375, 0.2111111111111111, 0.12916666666666668, 0.07037037037037037, 0.65623410286494, 0.7813653136585788]"
24,../../Data_Processing/Scenario1/resources/masks\200.jpg,"[0.7505208333333333, 0.23425925925925925, 0.140625, 0.07592592592592592, 0.24195150311386, 0.8523985240984375]"
30,../../Data_Processing/Scenario1/resources/masks\201.jpg,"[0.9567708333333333, 0.2824074074074074, 0.08229166666666667, 0.10185185185185185, 0.14796153194395498, 0.26014760162718686]"
16,../../Data_Processing/Scenario1/resources/masks\202.jpg,"[0.5177083333333333, 0.21851851851851853, 0.12708333333333333, 0.07777777777777778, 0.46108379158221413, 0.797047970471481]"
15,../../Data_Processing/Scenario1/resources/masks\203.jpg,"[0.44114583333333335, 0.21296296296296297, 0.11770833333333333, 0.07407407407407407, 0.517526222713145, 0.8201107010401325]"
11,../../Data_Processing/Scenario1/resources/masks\204.jpg,"[0.40260416666666665, 0.2564814814814815, 0.16145833333333334, 0.09814814814814815, 0.5363726653967685, 0.12915129144664128]"
8,../../Data_Processing/Scenario1/resources/masks\205.jpg,"[0.2875, 0.20833333333333334, 0.13125, 0.06481481481481481, 0.6588987669928514, 0.7896678968468283]"
6,../../Data_Processing/Scenario1/resources/masks\206.jpg,"[0.20989583333333334, 0.25092592592592594, 0.171875, 0.09444444444444444, 0.6956469077779611, 0.09225092266789534]"
19,../../Data_Processing/Scenario1/resources/masks\207.jpg,"[0.58125, 0.22037037037037038, 0.09375, 0.07037037037037037, 0.40541653544934436, 0.8440959410412844]"
25,../../Data_Processing/Scenario1/resources/masks\208.jpg,"[0.7859375, 0.23148148148148148, 0.13645833333333332, 0.07777777777777778, 0.22494610111732918, 0.8920664206502988]"
26,../../Data_Processing/Scenario1/resources/masks\209.jpg,"[0.8046875, 0.2324074074074074, 0.14479166666666668, 0.07962962962962963, 0.2017635231683531, 0.9040590405197783]"
2,../../Data_Processing/Scenario1/resources/masks\210.jpg,"[0.04010416666666667, 0.2324074074074074, 0.08020833333333334, 0.09444444444444444, 0.8516266563270295, 0.000922509432500373]"
30,../../Data_Processing/Scenario1/resources/masks\211.jpg,"[0.9442708333333333, 0.2388888888888889, 0.10729166666666666, 0.07407407407407407, 0.06526004698990874, 0.9381918819186983]"
11,../../Data_Processing/Scenario1/resources/masks\212.jpg,"[0.38229166666666664, 0.26666666666666666, 0.1625, 0.1, 0.5598217097464872, 0.05627306266616752]"
14,../../Data_Processing/Scenario1/resources/masks\213.jpg,"[0.4901041666666667, 0.2657407407407407, 0.165625, 0.09444444444444444, 0.4876819844357839, 0.1531365315788896]"
28,../../Data_Processing/Scenario1/resources/masks\214.jpg,"[0.9015625, 0.24074074074074073, 0.146875, 0.07777777777777778, 0.13095612994742417, 0.8828413282917418]"
2,../../Data_Processing/Scenario1/resources/masks\215.jpg,"[0.04791666666666667, 0.19814814814814816, 0.09583333333333334, 0.07037037037037037, 0.9119691867901307, 0.675276752780589]"
2,../../Data_Processing/Scenario1/resources/masks\216.jpg,"[0.08229166666666667, 0.24166666666666667, 0.15, 0.09074074074074075, 0.7907269688238521, 0.0867158672527611]"
12,../../Data_Processing/Scenario1/resources/masks\217.jpg,"[0.42604166666666665, 0.25833333333333336, 0.15625, 0.09444444444444444, 0.5144255226348391, 0.18265682660188637]"
4,../../Data_Processing/Scenario1/resources/masks\218.jpg,"[0.14375, 0.20092592592592592, 0.12291666666666666, 0.06851851851851852, 0.8027179574080601, 0.7463099632204477]"
22,../../Data_Processing/Scenario1/resources/masks\219.jpg,"[0.690625, 0.22962962962962963, 0.12916666666666668, 0.07037037037037037, 0.3021971366914459, 0.8468634686833033]"
15,../../Data_Processing/Scenario1/resources/masks\220.jpg,"[0.51875, 0.26851851851851855, 0.15625, 0.1, 0.4620527603513059, 0.15498154991950455]"
23,../../Data_Processing/Scenario1/resources/masks\221.jpg,"[0.7197916666666667, 0.2324074074074074, 0.12916666666666668, 0.07222222222222222, 0.2694459921068097, 0.886531365366261]"
29,../../Data_Processing/Scenario1/resources/masks\222.jpg,"[0.9385416666666667, 0.2851851851851852, 0.12291666666666666, 0.1, 0.1864053680878844, 0.280442804422723]"
19,../../Data_Processing/Scenario1/resources/masks\223.jpg,"[0.6182291666666667, 0.2759259259259259, 0.165625, 0.1037037037037037, 0.4062401589073754, 0.13284132852116054]"
29,../../Data_Processing/Scenario1/resources/masks\224.jpg,"[0.915625, 0.24166666666666667, 0.16041666666666668, 0.07962962962962963, 0.1256268016743888, 0.8856088560648571]"
19,../../Data_Processing/Scenario1/resources/masks\225.jpg,"[0.6380208333333334, 0.27314814814814814, 0.16770833333333332, 0.10185185185185185, 0.3904701920978912, 0.18265682660188637]"
11,../../Data_Processing/Scenario1/resources/masks\226.jpg,"[0.36302083333333335, 0.21388888888888888, 0.11354166666666667, 0.06851851851851852, 0.6040551343180127, 0.7546125462776009]"
2,../../Data_Processing/Scenario1/resources/masks\227.jpg,"[-1.0, -1.0, -1.0, -1.0, 0.8704730990106531, 0.0]"
31,../../Data_Processing/Scenario1/resources/masks\228.jpg,"[0.9635416666666666, 0.24351851851851852, 0.06875, 0.07592592592592592, 0.035997189991215095, 0.9308118081629491]"
30,../../Data_Processing/Scenario1/resources/masks\229.jpg,"[0.9447916666666667, 0.24537037037037038, 0.10625, 0.07222222222222222, 0.06807005644609326, 0.9040590405197783]"
6,../../Data_Processing/Scenario1/resources/masks\230.jpg,"[0.24375, 0.25, 0.16875, 0.09259259259259259, 0.6588018701073362, 0.11992619921918068]"
12,../../Data_Processing/Scenario1/resources/masks\231.jpg,"[0.43072916666666666, 0.2657407407407407, 0.16979166666666667, 0.09444444444444444, 0.5230735689613775, 0.07380073808187769]"
24,../../Data_Processing/Scenario1/resources/masks\232.jpg,"[0.7848958333333333, 0.2814814814814815, 0.17604166666666668, 0.1, 0.29509944041266656, 0.23800738022884285]"
26,../../Data_Processing/Scenario1/resources/masks\233.jpg,"[0.8239583333333333, 0.2824074074074074, 0.17708333333333334, 0.09814814814814815, 0.2752840289771636, 0.2518450184389373]"
24,../../Data_Processing/Scenario1/resources/masks\234.jpg,"[0.7401041666666667, 0.23055555555555557, 0.13020833333333334, 0.07592592592592592, 0.25091446428389863, 0.8846863468945496]"
24,../../Data_Processing/Scenario1/resources/masks\235.jpg,"[0.7708333333333334, 0.2351851851851852, 0.14166666666666666, 0.07777777777777778, 0.22748964413834652, 0.8560885609107639]"
4,../../Data_Processing/Scenario1/resources/masks\236.jpg,"[0.10677083333333333, 0.19722222222222222, 0.13020833333333334, 0.06851851851851852, 0.834475909019438, 0.7555350554479083]"
30,../../Data_Processing/Scenario1/resources/masks\237.jpg,"[0.9572916666666667, 0.24537037037037038, 0.08125, 0.07222222222222222, 0.05414113030648949, 0.9188191881623732]"
30,../../Data_Processing/Scenario1/resources/masks\238.jpg,"[0.9390625, 0.24259259259259258, 0.115625, 0.07407407407407407, 0.06526004698990874, 0.9437269373338325]"
24,../../Data_Processing/Scenario1/resources/masks\239.jpg,"[0.7572916666666667, 0.2824074074074074, 0.18125, 0.10185185185185185, 0.3153751120371551, 0.17712177131784856]"
26,../../Data_Processing/Scenario1/resources/masks\240.jpg,"[0.8390625, 0.23796296296296296, 0.146875, 0.07592592592592592, 0.17073229814670318, 0.8726937268939737]"
11,../../Data_Processing/Scenario1/resources/masks\241.jpg,"[0.3645833333333333, 0.21574074074074073, 0.11666666666666667, 0.07222222222222222, 0.5872677502966791, 0.6992619927817408]"
22,../../Data_Processing/Scenario1/resources/masks\242.jpg,"[0.6958333333333333, 0.22685185185185186, 0.13125, 0.07222222222222222, 0.28843778010149396, 0.8745387454967816]"
7,../../Data_Processing/Scenario1/resources/masks\243.jpg,"[0.2526041666666667, 0.25, 0.16979166666666667, 0.0962962962962963, 0.6437586298703676, 0.143911439351429]"
9,../../Data_Processing/Scenario1/resources/masks\244.jpg,"[0.353125, 0.25462962962962965, 0.17083333333333334, 0.09814814814814815, 0.5688331193592834, 0.16420664214696515]"
22,../../Data_Processing/Scenario1/resources/masks\245.jpg,"[0.73125, 0.2777777777777778, 0.17708333333333334, 0.1, 0.3220609965869189, 0.25461254621205265]"
9,../../Data_Processing/Scenario1/resources/masks\246.jpg,"[0.32395833333333335, 0.25277777777777777, 0.16875, 0.09814814814814815, 0.5957704512949445, 0.15682656826011954]"
28,../../Data_Processing/Scenario1/resources/masks\247.jpg,"[0.8703125, 0.23703703703703705, 0.146875, 0.07777777777777778, 0.14650807878171124, 0.9215867159354885]"
3,../../Data_Processing/Scenario1/resources/masks\248.jpg,"[0.08229166666666667, 0.2, 0.12708333333333333, 0.06666666666666667, 0.8645623894761627, 0.7297047972372379]"
26,../../Data_Processing/Scenario1/resources/masks\249.jpg,"[0.8630208333333333, 0.28703703703703703, 0.18229166666666666, 0.1, 0.2476199704517744, 0.22047970481313267]"
3,../../Data_Processing/Scenario1/resources/masks\250.jpg,"[0.065625, 0.19444444444444445, 0.125, 0.06666666666666667, 0.8736464717358832, 0.7509225092030816]"
3,../../Data_Processing/Scenario1/resources/masks\251.jpg,"[0.10260416666666666, 0.20185185185185187, 0.128125, 0.07037037037037037, 0.8482594898307687, 0.6992619927817408]"
2,../../Data_Processing/Scenario1/resources/masks\252.jpg,"[0.0609375, 0.22870370370370371, 0.121875, 0.09444444444444444, 0.8163561929255424, 0.08118081196872332]"
31,../../Data_Processing/Scenario1/resources/masks\253.jpg,"[0.9458333333333333, 0.2824074074074074, 0.10416666666666667, 0.10185185185185185, 0.14958455463863826, 0.25276752760924476]"
17,../../Data_Processing/Scenario1/resources/masks\254.jpg,"[0.5916666666666667, 0.2675925925925926, 0.175, 0.10185185185185185, 0.419854170203479, 0.1863468635453092]"
19,../../Data_Processing/Scenario1/resources/masks\255.jpg,"[0.6244791666666667, 0.2740740740740741, 0.159375, 0.1, 0.397398318844231, 0.18081180813017494]"
11,../../Data_Processing/Scenario1/resources/masks\256.jpg,"[0.42552083333333335, 0.26666666666666666, 0.16979166666666667, 0.0962962962962963, 0.5274339284481088, 0.07103321043985879]"
3,../../Data_Processing/Scenario1/resources/masks\257.jpg,"[0.09583333333333334, 0.20185185185185187, 0.12708333333333333, 0.07037037037037037, 0.8471451757506163, 0.6808118081957232]"
12,../../Data_Processing/Scenario1/resources/masks\258.jpg,"[0.4546875, 0.262037037037037, 0.165625, 0.09444444444444444, 0.5130447421367318, 0.1531365315788896]"
18,../../Data_Processing/Scenario1/resources/masks\259.jpg,"[0.5583333333333333, 0.22037037037037038, 0.12291666666666666, 0.07777777777777778, 0.42368159685430057, 0.809040590472057]"
