index,img,input
25,../../Data_Processing/Scenario4/resources/masks\223.jpg,"[0.76875,0.256481,0.104167,0.064815,0.669062,0.298860]"
23,../../Data_Processing/Scenario4/resources/masks\224.jpg,"[0.753646,0.25463,0.103125,0.075926,0.645615,0.302237]"
23,../../Data_Processing/Scenario4/resources/masks\225.jpg,"[0.714583,0.256481,0.114583,0.083333,0.621983,0.305192]"
22,../../Data_Processing/Scenario4/resources/masks\226.jpg,"[0.698958,0.25463,0.10625,0.064815,0.598213,0.307725]"
22,../../Data_Processing/Scenario4/resources/masks\227.jpg,"[0.671354,0.253704,0.113542,0.074074,0.574281,0.310257]"
20,../../Data_Processing/Scenario4/resources/masks\228.jpg,"[0.643229,0.250926,0.113542,0.072222,0.550166,0.312368]"
19,../../Data_Processing/Scenario4/resources/masks\229.jpg,"[0.613021,0.250926,0.117708,0.075926,0.525774,0.314479]"
19,../../Data_Processing/Scenario4/resources/masks\230.jpg,"[0.5875,0.250926,0.110417,0.075926,0.501336,0.316167]"
17,../../Data_Processing/Scenario4/resources/masks\231.jpg,"[0.554688,0.251852,0.119792,0.081481,0.476598,0.317856]"
17,../../Data_Processing/Scenario4/resources/masks\232.jpg,"[0.527083,0.25,0.110417,0.066667,0.451608,0.319544]"
14,../../Data_Processing/Scenario4/resources/masks\233.jpg,"[0.498958,0.247222,0.1125,0.075926,0.426294,0.321233]"
14,../../Data_Processing/Scenario4/resources/masks\234.jpg,"[0.467187,0.251852,0.117708,0.081481,0.400728,0.322499]"
13,../../Data_Processing/Scenario4/resources/masks\235.jpg,"[0.435937,0.25,0.113542,0.066667,0.374862,0.323765]"
11,../../Data_Processing/Scenario4/resources/masks\236.jpg,"[0.406771,0.247222,0.113542,0.07963,0.348696,0.325032]"
11,../../Data_Processing/Scenario4/resources/masks\237.jpg,"[0.369271,0.24537,0.126042,0.075926,0.322370,0.326298]"
10,../../Data_Processing/Scenario4/resources/masks\238.jpg,"[0.342187,0.244444,0.119792,0.074074,0.295767,0.327986]"
9,../../Data_Processing/Scenario4/resources/masks\239.jpg,"[0.315104,0.24537,0.119792,0.07963,0.268887,0.329253]"
8,../../Data_Processing/Scenario4/resources/masks\240.jpg,"[0.278125,0.242593,0.139583,0.074074,0.241731,0.330519]"
7,../../Data_Processing/Scenario4/resources/masks\241.jpg,"[0.251563,0.24537,0.123958,0.07963,0.214322,0.331363]"
5,../../Data_Processing/Scenario4/resources/masks\242.jpg,"[0.185417,0.239815,0.1375,0.072222,0.159112,0.334318]"
4,../../Data_Processing/Scenario4/resources/masks\243.jpg,"[0.150521,0.240741,0.136458,0.077778,0.134559,0.335163]"
2,../../Data_Processing/Scenario4/resources/masks\244.jpg,"[0.057813,0.237037,0.111458,0.077778,0.085107,0.336851]"
1,../../Data_Processing/Scenario4/resources/masks\245.jpg,"[0.045833,0.237963,0.091667,0.083333,0.060208,0.337695]"
1,../../Data_Processing/Scenario4/resources/masks\246.jpg,"[0.080208,0.37037,0.15,0.148148,0.234844,0.850148]"
2,../../Data_Processing/Scenario4/resources/masks\247.jpg,"[0.115104,0.365741,0.203125,0.135185,0.256657,0.847193]"
4,../../Data_Processing/Scenario4/resources/masks\248.jpg,"[0.136979,0.364815,0.253125,0.144444,0.278584,0.844238]"
6,../../Data_Processing/Scenario4/resources/masks\249.jpg,"[0.1625,0.362037,0.247917,0.142593,0.300603,0.841283]"
7,../../Data_Processing/Scenario4/resources/masks\250.jpg,"[0.255729,0.363889,0.240625,0.142593,0.322738,0.838751]"
9,../../Data_Processing/Scenario4/resources/masks\251.jpg,"[0.316146,0.364815,0.215625,0.140741,0.344988,0.836218]"
11,../../Data_Processing/Scenario4/resources/masks\252.jpg,"[0.355729,0.364815,0.213542,0.140741,0.367330,0.833685]"
12,../../Data_Processing/Scenario4/resources/masks\253.jpg,"[0.394271,0.362963,0.219792,0.140741,0.389787,0.831575]"
15,../../Data_Processing/Scenario4/resources/masks\254.jpg,"[0.469271,0.364815,0.226042,0.137037,0.412682,0.828620]"
16,../../Data_Processing/Scenario4/resources/masks\255.jpg,"[0.524479,0.367593,0.221875,0.127778,0.435669,0.825665]"
19,../../Data_Processing/Scenario4/resources/masks\256.jpg,"[0.580208,0.363889,0.2125,0.138889,0.458863,0.822288]"
20,../../Data_Processing/Scenario4/resources/masks\257.jpg,"[0.635938,0.368519,0.221875,0.133333,0.482265,0.818911]"
22,../../Data_Processing/Scenario4/resources/masks\258.jpg,"[0.691146,0.365741,0.217708,0.135185,0.505896,0.815112]"
23,../../Data_Processing/Scenario4/resources/masks\259.jpg,"[0.688021,0.362963,0.217708,0.133333,0.529759,0.810891]"
25,../../Data_Processing/Scenario4/resources/masks\260.jpg,"[0.783854,0.365741,0.219792,0.127778,0.553828,0.806669]"
28,../../Data_Processing/Scenario4/resources/masks\261.jpg,"[0.805729,0.366667,0.226042,0.122222,0.578105,0.802448]"
28,../../Data_Processing/Scenario4/resources/masks\262.jpg,"[0.888542,0.365741,0.222917,0.124074,0.602382,0.797805]"
28,../../Data_Processing/Scenario4/resources/masks\263.jpg,"[0.910417,0.364815,0.179167,0.122222,0.630620,0.792317]"
30,../../Data_Processing/Scenario4/resources/masks\264.jpg,"[0.9375,0.362963,0.125,0.125926,0.658858,0.786408]"
28,../../Data_Processing/Scenario4/resources/masks\265.jpg,"[0.930208,0.262963,0.129167,0.077778,0.761862,0.341916]"
28,../../Data_Processing/Scenario4/resources/masks\266.jpg,"[0.901563,0.263889,0.132292,0.075926,0.741846,0.343183]"
27,../../Data_Processing/Scenario4/resources/masks\267.jpg,"[0.883854,0.264815,0.132292,0.074074,0.719274,0.344449]"
27,../../Data_Processing/Scenario4/resources/masks\268.jpg,"[0.850521,0.262037,0.132292,0.075926,0.696817,0.345293]"
26,../../Data_Processing/Scenario4/resources/masks\269.jpg,"[0.833854,0.263889,0.126042,0.075926,0.674475,0.346560]"
26,../../Data_Processing/Scenario4/resources/masks\270.jpg,"[0.791667,0.261111,0.13125,0.077778,0.652271,0.347404]"
24,../../Data_Processing/Scenario4/resources/masks\271.jpg,"[0.770312,0.262037,0.121875,0.075926,0.630205,0.348248]"
24,../../Data_Processing/Scenario4/resources/masks\272.jpg,"[0.744271,0.260185,0.121875,0.075926,0.608255,0.348670]"
24,../../Data_Processing/Scenario4/resources/masks\273.jpg,"[0.720833,0.260185,0.11875,0.075926,0.586305,0.349515]"
22,../../Data_Processing/Scenario4/resources/masks\274.jpg,"[0.699479,0.258333,0.121875,0.075926,0.567049,0.350359]"
22,../../Data_Processing/Scenario4/resources/masks\275.jpg,"[0.671354,0.256481,0.123958,0.07963,0.547840,0.350781]"
20,../../Data_Processing/Scenario4/resources/masks\276.jpg,"[0.642708,0.256481,0.11875,0.072222,0.528630,0.350781]"
19,../../Data_Processing/Scenario4/resources/masks\277.jpg,"[0.611979,0.253704,0.128125,0.077778,0.509490,0.351203]"
19,../../Data_Processing/Scenario4/resources/masks\278.jpg,"[0.590104,0.256481,0.117708,0.075926,0.490372,0.351203]"
18,../../Data_Processing/Scenario4/resources/masks\279.jpg,"[0.563542,0.253704,0.120833,0.077778,0.471278,0.351203]"
17,../../Data_Processing/Scenario4/resources/masks\280.jpg,"[0.536979,0.252778,0.117708,0.075926,0.452207,0.351203]"
16,../../Data_Processing/Scenario4/resources/masks\281.jpg,"[0.509896,0.251852,0.119792,0.077778,0.433135,0.351203]"
15,../../Data_Processing/Scenario4/resources/masks\282.jpg,"[0.483333,0.255556,0.120833,0.081481,0.411461,0.350781]"
13,../../Data_Processing/Scenario4/resources/masks\283.jpg,"[0.459375,0.251852,0.122917,0.077778,0.389833,0.350781]"
13,../../Data_Processing/Scenario4/resources/masks\284.jpg,"[0.43125,0.25,0.125,0.074074,0.368228,0.350359]"
12,../../Data_Processing/Scenario4/resources/masks\285.jpg,"[0.411979,0.252778,0.121875,0.072222,0.346669,0.350359]"
11,../../Data_Processing/Scenario4/resources/masks\286.jpg,"[0.391146,0.249074,0.121875,0.075926,0.325134,0.350359]"
11,../../Data_Processing/Scenario4/resources/masks\287.jpg,"[0.361979,0.250926,0.123958,0.07963,0.303644,0.350359]"
10,../../Data_Processing/Scenario4/resources/masks\288.jpg,"[0.335417,0.246296,0.13125,0.077778,0.281947,0.350359]"
9,../../Data_Processing/Scenario4/resources/masks\289.jpg,"[0.317188,0.247222,0.128125,0.075926,0.263152,0.350359]"
8,../../Data_Processing/Scenario4/resources/masks\290.jpg,"[0.283333,0.244444,0.127083,0.077778,0.244219,0.350781]"
7,../../Data_Processing/Scenario4/resources/masks\291.jpg,"[0.272396,0.246296,0.130208,0.081481,0.225170,0.351203]"
7,../../Data_Processing/Scenario4/resources/masks\292.jpg,"[0.248438,0.244444,0.121875,0.077778,0.206007,0.351203]"
6,../../Data_Processing/Scenario4/resources/masks\293.jpg,"[0.211979,0.247222,0.126042,0.072222,0.186682,0.351625]"
6,../../Data_Processing/Scenario4/resources/masks\294.jpg,"[0.188021,0.244444,0.132292,0.077778,0.167242,0.352047]"
5,../../Data_Processing/Scenario4/resources/masks\295.jpg,"[0.159896,0.244444,0.140625,0.077778,0.147687,0.352047]"
3,../../Data_Processing/Scenario4/resources/masks\296.jpg,"[0.13125,0.242593,0.135417,0.074074,0.127488,0.352469]"
3,../../Data_Processing/Scenario4/resources/masks\297.jpg,"[0.061458,0.240741,0.122917,0.077778,0.057905,0.354158]"
2,../../Data_Processing/Scenario4/resources/masks\298.jpg,"[0.088021,0.358333,0.169792,0.142593,0.216395,0.842972]"
3,../../Data_Processing/Scenario4/resources/masks\299.jpg,"[0.109375,0.362037,0.204167,0.135185,0.238207,0.840017]"
4,../../Data_Processing/Scenario4/resources/masks\300.jpg,"[0.133854,0.357407,0.248958,0.140741,0.259950,0.837484]"
6,../../Data_Processing/Scenario4/resources/masks\301.jpg,"[0.183854,0.360185,0.238542,0.135185,0.281624,0.834529]"
7,../../Data_Processing/Scenario4/resources/masks\302.jpg,"[0.245833,0.360185,0.245833,0.135185,0.303229,0.832419]"
9,../../Data_Processing/Scenario4/resources/masks\303.jpg,"[0.283854,0.358333,0.223958,0.138889,0.324788,0.829886]"
11,../../Data_Processing/Scenario4/resources/masks\304.jpg,"[0.35625,0.362037,0.227083,0.138889,0.346048,0.827775]"
12,../../Data_Processing/Scenario4/resources/masks\305.jpg,"[0.388542,0.362037,0.214583,0.135185,0.367192,0.826087]"
14,../../Data_Processing/Scenario4/resources/masks\306.jpg,"[0.465625,0.362963,0.222917,0.133333,0.388175,0.823976]"
15,../../Data_Processing/Scenario4/resources/masks\307.jpg,"[0.507292,0.362037,0.214583,0.135185,0.408974,0.821866]"
17,../../Data_Processing/Scenario4/resources/masks\308.jpg,"[0.561458,0.362037,0.2125,0.131481,0.429588,0.819755]"
19,../../Data_Processing/Scenario4/resources/masks\309.jpg,"[0.589063,0.362963,0.219792,0.12963,0.450064,0.817645]"
21,../../Data_Processing/Scenario4/resources/masks\310.jpg,"[0.670312,0.363889,0.207292,0.135185,0.470334,0.815112]"
22,../../Data_Processing/Scenario4/resources/masks\311.jpg,"[0.714583,0.367593,0.2125,0.135185,0.490464,0.813001]"
24,../../Data_Processing/Scenario4/resources/masks\312.jpg,"[0.714063,0.362963,0.221875,0.133333,0.510849,0.811313]"
25,../../Data_Processing/Scenario4/resources/masks\313.jpg,"[0.8,0.366667,0.23125,0.133333,0.533997,0.808358]"
26,../../Data_Processing/Scenario4/resources/masks\314.jpg,"[0.847396,0.364815,0.228125,0.125926,0.557122,0.805403]"
27,../../Data_Processing/Scenario4/resources/masks\315.jpg,"[0.833854,0.362037,0.223958,0.127778,0.580201,0.802448]"
28,../../Data_Processing/Scenario4/resources/masks\316.jpg,"[0.900521,0.359259,0.198958,0.137037,0.603257,0.798649]"
29,../../Data_Processing/Scenario4/resources/masks\317.jpg,"[0.921875,0.357407,0.15625,0.133333,0.626267,0.794428]"
30,../../Data_Processing/Scenario4/resources/masks\318.jpg,"[0.94375,0.360185,0.1125,0.127778,0.649254,0.790207]"
28,../../Data_Processing/Scenario4/resources/masks\319.jpg,"[0.9125,0.262963,0.122917,0.07037,0.748595,0.318700]"
28,../../Data_Processing/Scenario4/resources/masks\320.jpg,"[0.879687,0.260185,0.130208,0.07963,0.726092,0.321655]"
27,../../Data_Processing/Scenario4/resources/masks\321.jpg,"[0.858854,0.262037,0.128125,0.072222,0.700387,0.324610]"
26,../../Data_Processing/Scenario4/resources/masks\322.jpg,"[0.830729,0.262037,0.126042,0.072222,0.674613,0.327986]"
25,../../Data_Processing/Scenario4/resources/masks\323.jpg,"[0.798958,0.260185,0.129167,0.075926,0.648816,0.330941]"
25,../../Data_Processing/Scenario4/resources/masks\324.jpg,"[0.769792,0.260185,0.125,0.072222,0.622996,0.333896]"
23,../../Data_Processing/Scenario4/resources/masks\325.jpg,"[0.735938,0.259259,0.134375,0.077778,0.597107,0.336851]"
22,../../Data_Processing/Scenario4/resources/masks\326.jpg,"[0.704167,0.258333,0.127083,0.075926,0.571195,0.339806]"
21,../../Data_Processing/Scenario4/resources/masks\327.jpg,"[0.671354,0.25463,0.121875,0.07963,0.545191,0.342761]"
20,../../Data_Processing/Scenario4/resources/masks\328.jpg,"[0.642708,0.255556,0.114583,0.074074,0.522388,0.345293]"
19,../../Data_Processing/Scenario4/resources/masks\329.jpg,"[0.6125,0.252778,0.125,0.075926,0.499539,0.347404]"
18,../../Data_Processing/Scenario4/resources/masks\330.jpg,"[0.580729,0.25463,0.121875,0.075926,0.476668,0.349937]"
17,../../Data_Processing/Scenario4/resources/masks\331.jpg,"[0.55,0.25463,0.122917,0.075926,0.453750,0.352047]"
16,../../Data_Processing/Scenario4/resources/masks\332.jpg,"[0.523958,0.251852,0.125,0.077778,0.430809,0.353736]"
15,../../Data_Processing/Scenario4/resources/masks\333.jpg,"[0.484896,0.250926,0.126042,0.075926,0.407822,0.355846]"
13,../../Data_Processing/Scenario4/resources/masks\334.jpg,"[0.451042,0.25,0.127083,0.081481,0.384812,0.357535]"
13,../../Data_Processing/Scenario4/resources/masks\335.jpg,"[0.421875,0.255556,0.120833,0.07037,0.361572,0.360068]"
11,../../Data_Processing/Scenario4/resources/masks\336.jpg,"[0.391146,0.250926,0.119792,0.075926,0.338447,0.362178]"
11,../../Data_Processing/Scenario4/resources/masks\337.jpg,"[0.3625,0.252778,0.11875,0.075926,0.315275,0.363867]"
9,../../Data_Processing/Scenario4/resources/masks\338.jpg,"[0.328125,0.251852,0.133333,0.081481,0.292035,0.365555]"
9,../../Data_Processing/Scenario4/resources/masks\339.jpg,"[0.290104,0.248148,0.132292,0.081481,0.268772,0.367244]"
7,../../Data_Processing/Scenario4/resources/masks\340.jpg,"[0.271875,0.247222,0.13125,0.07963,0.245439,0.368932]"
6,../../Data_Processing/Scenario4/resources/masks\341.jpg,"[0.222917,0.24537,0.133333,0.075926,0.222061,0.370621]"
6,../../Data_Processing/Scenario4/resources/masks\342.jpg,"[0.186979,0.247222,0.136458,0.075926,0.198636,0.371887]"
3,../../Data_Processing/Scenario4/resources/masks\343.jpg,"[0.119271,0.353704,0.221875,0.114815,0.175281,0.373575]"
3,../../Data_Processing/Scenario4/resources/masks\344.jpg,"[0.144271,0.249074,0.155208,0.083333,0.148632,0.374842]"
3,../../Data_Processing/Scenario4/resources/masks\345.jpg,"[0.089583,0.244444,0.152083,0.077778,0.122075,0.376530]"
2,../../Data_Processing/Scenario4/resources/masks\346.jpg,"[0.067187,0.246296,0.132292,0.081481,0.095541,0.378219]"
1,../../Data_Processing/Scenario4/resources/masks\347.jpg,"[0.052604,0.242593,0.098958,0.081481,0.069099,0.379485]"
1,../../Data_Processing/Scenario4/resources/masks\348.jpg,"[0.08125,0.374074,0.15,0.140741,0.199512,0.875475]"
3,../../Data_Processing/Scenario4/resources/masks\349.jpg,"[0.1125,0.371296,0.20625,0.142593,0.224549,0.871254]"
4,../../Data_Processing/Scenario4/resources/masks\350.jpg,"[0.133854,0.369444,0.246875,0.142593,0.249401,0.867033]"
7,../../Data_Processing/Scenario4/resources/masks\351.jpg,"[0.215625,0.37037,0.25,0.140741,0.274116,0.863656]"
9,../../Data_Processing/Scenario4/resources/masks\352.jpg,"[0.283333,0.371296,0.245833,0.146296,0.298669,0.860279]"
10,../../Data_Processing/Scenario4/resources/masks\353.jpg,"[0.354687,0.367593,0.234375,0.146296,0.323038,0.856902]"
13,../../Data_Processing/Scenario4/resources/masks\354.jpg,"[0.44375,0.368519,0.235417,0.144444,0.347268,0.854369]"
15,../../Data_Processing/Scenario4/resources/masks\355.jpg,"[0.458854,0.369444,0.234375,0.146296,0.371407,0.852258]"
17,../../Data_Processing/Scenario4/resources/masks\356.jpg,"[0.545312,0.371296,0.223958,0.142593,0.398747,0.850148]"
19,../../Data_Processing/Scenario4/resources/masks\357.jpg,"[0.607292,0.371296,0.225,0.142593,0.425857,0.848037]"
20,../../Data_Processing/Scenario4/resources/masks\358.jpg,"[0.625521,0.372222,0.221875,0.144444,0.452713,0.845927]"
22,../../Data_Processing/Scenario4/resources/masks\359.jpg,"[0.717187,0.372222,0.217708,0.144444,0.479362,0.844238]"
24,../../Data_Processing/Scenario4/resources/masks\360.jpg,"[0.761979,0.374074,0.215625,0.140741,0.505758,0.842550]"
26,../../Data_Processing/Scenario4/resources/masks\361.jpg,"[0.816146,0.375926,0.230208,0.140741,0.531947,0.841283]"
28,../../Data_Processing/Scenario4/resources/masks\362.jpg,"[0.868229,0.375926,0.232292,0.140741,0.557813,0.839173]"
28,../../Data_Processing/Scenario4/resources/masks\363.jpg,"[0.896354,0.375926,0.207292,0.140741,0.583587,0.837484]"
30,../../Data_Processing/Scenario4/resources/masks\364.jpg,"[0.920833,0.376852,0.158333,0.138889,0.608969,0.836218]"
28,../../Data_Processing/Scenario4/resources/masks\365.jpg,"[0.936458,0.256481,0.125,0.07963,0.771720,0.316167]"
28,../../Data_Processing/Scenario4/resources/masks\366.jpg,"[0.913542,0.262963,0.13125,0.07037,0.746038,0.319966]"
27,../../Data_Processing/Scenario4/resources/masks\367.jpg,"[0.879687,0.262037,0.132292,0.075926,0.720564,0.323765]"
26,../../Data_Processing/Scenario4/resources/masks\368.jpg,"[0.851042,0.260185,0.13125,0.075926,0.695642,0.326720]"
26,../../Data_Processing/Scenario4/resources/masks\369.jpg,"[0.8125,0.261111,0.133333,0.077778,0.674152,0.329675]"
25,../../Data_Processing/Scenario4/resources/masks\370.jpg,"[0.788021,0.260185,0.128125,0.075926,0.652847,0.332208]"
24,../../Data_Processing/Scenario4/resources/masks\371.jpg,"[0.7625,0.262037,0.114583,0.068519,0.631726,0.334740]"
24,../../Data_Processing/Scenario4/resources/masks\372.jpg,"[0.740104,0.259259,0.132292,0.077778,0.610766,0.336851]"
22,../../Data_Processing/Scenario4/resources/masks\373.jpg,"[0.705208,0.258333,0.114583,0.075926,0.589967,0.338962]"
22,../../Data_Processing/Scenario4/resources/masks\374.jpg,"[0.679167,0.257407,0.11875,0.074074,0.569352,0.341072]"
21,../../Data_Processing/Scenario4/resources/masks\375.jpg,"[0.65625,0.255556,0.110417,0.077778,0.548899,0.342761]"
20,../../Data_Processing/Scenario4/resources/masks\376.jpg,"[0.627604,0.25463,0.121875,0.07963,0.528215,0.344871]"
19,../../Data_Processing/Scenario4/resources/masks\377.jpg,"[0.605729,0.250926,0.117708,0.075926,0.508361,0.346138]"
17,../../Data_Processing/Scenario4/resources/masks\378.jpg,"[0.577083,0.252778,0.122917,0.075926,0.488645,0.347404]"
17,../../Data_Processing/Scenario4/resources/masks\379.jpg,"[0.55625,0.250926,0.116667,0.075926,0.469067,0.348670]"
16,../../Data_Processing/Scenario4/resources/masks\380.jpg,"[0.530208,0.250926,0.11875,0.075926,0.449627,0.349937]"
15,../../Data_Processing/Scenario4/resources/masks\381.jpg,"[0.510938,0.253704,0.115625,0.077778,0.430348,0.350781]"
15,../../Data_Processing/Scenario4/resources/masks\382.jpg,"[0.479167,0.252778,0.120833,0.07963,0.411185,0.351625]"
14,../../Data_Processing/Scenario4/resources/masks\383.jpg,"[0.452083,0.250926,0.122917,0.075926,0.392160,0.352047]"
13,../../Data_Processing/Scenario4/resources/masks\384.jpg,"[0.430729,0.25,0.123958,0.077778,0.372996,0.352469]"
12,../../Data_Processing/Scenario4/resources/masks\385.jpg,"[0.408854,0.25,0.121875,0.077778,0.351276,0.353314]"
11,../../Data_Processing/Scenario4/resources/masks\386.jpg,"[0.388542,0.253704,0.104167,0.066667,0.329602,0.354580]"
10,../../Data_Processing/Scenario4/resources/masks\387.jpg,"[0.358333,0.249074,0.13125,0.07963,0.307974,0.355424]"
9,../../Data_Processing/Scenario4/resources/masks\388.jpg,"[0.331771,0.248148,0.126042,0.074074,0.286392,0.356268]"
9,../../Data_Processing/Scenario4/resources/masks\389.jpg,"[0.303125,0.247222,0.129167,0.07963,0.264856,0.357113]"
9,../../Data_Processing/Scenario4/resources/masks\390.jpg,"[0.281771,0.246296,0.130208,0.077778,0.243343,0.357535]"
